"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-5576891","R-HSA-5576891","Cardiac conduction","12/490","75/8020",0.00181057310909066,0.0859349948650585,0.0824975950704562,"3757/2281/3759/482/2258/1193/8645/6335/3753/6331/6334/6262",12,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","9/490","47/8020",0.00186601703135556,0.0859349948650585,0.0824975950704562,"1869/1647/79733/8900/995/144455/983/9134/7027",9,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","15/490","110/8020",0.00269517109041034,0.117913735205452,0.113197185797234,"634/4680/8140/2335/1088/482/2995/9123/7102/2993/1084/4973/4312/57126/2994",15,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2672351","R-HSA-2672351","Stimuli-sensing channels","11/490","70/8020",0.00320792055759663,0.13099357468442,0.125753831697043,"23327/140803/2281/144453/57578/7226/2040/1193/55129/1180/6262",11,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","6/490","25/8020",0.00329355273492256,0.13099357468442,0.125753831697043,"2305/9088/8900/995/993/983",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-109582","R-HSA-109582","Hemostasis","45/490","491/8020",0.00371103154944146,0.141180548076577,0.135533326153514,"23095/5526/634/4680/24137/2623/8140/147700/10112/2335/5768/4602/5328/1088/9732/482/57572/2161/2995/7280/3832/9123/351/150/7102/2993/1084/4973/146909/5657/3048/4312/57126/3046/3047/3672/3045/5005/5004/3833/2790/3043/2994/6414/8353",45,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","10/490","62/8020",0.00401465813225351,0.146367744405076,0.140513034628873,"91522/1299/2335/6696/3679/3680/3681/7412/2200/3672",10,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-112316","R-HSA-112316","Neuronal System","25/490","234/8020",0.00435731099706861,0.152505884897401,0.146405649501505,"3757/56666/6507/43/8825/2570/116444/3759/3787/23416/7280/5792/8497/7102/6854/3772/89832/78999/112/1139/26251/90134/4128/777/2790",25,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","6/490","27/8020",0.00496184102657587,0.166985034548226,0.160305633166297,"1869/8900/993/983/9134/7027",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-983189","R-HSA-983189","Kinesins","8/490","45/8020",0.00532466085584736,0.17255845366172,0.165656115515251,"23095/24137/147700/10112/7280/3832/146909/3833",8,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","10/490","65/8020",0.0056757811239327,0.175233575577805,0.168224232554693,"1053/1869/688/4602/6886/2672/1051/7027/1050/8353",10,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","6/490","28/8020",0.00599610369221329,0.175233575577805,0.168224232554693,"348/55576/3040/3039/3043/3240",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1296072","R-HSA-1296072","Voltage gated Potassium channels","5/490","20/8020",0.00600800830552474,0.175233575577805,0.168224232554693,"3757/3787/23416/26251/90134",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1296071","R-HSA-1296071","Potassium Channels","8/490","47/8020",0.00698090030374954,0.19704154083164,0.189159879198375,"3757/3759/3787/23416/3772/26251/90134/2790",8,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-373760","R-HSA-373760","L1CAM interactions","12/490","89/8020",0.00758843812613948,0.207496355011626,0.199196500811161,"286/6710/24137/7280/3680/6708/6335/6712/6331/6334/3672/100133941",12,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","10/490","68/8020",0.00783042357978443,0.207624867645799,0.199319872939967,"10272/2335/5768/6696/348/10970/351/2200/255738/1000",10,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-192105","R-HSA-192105","Synthesis of bile acids and bile salts","5/490","22/8020",0.00922485639553139,0.232259636447045,0.222969250989163,"114880/80270/11001/114876/1645",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-372790","R-HSA-372790","Signaling by GPCR","43/490","489/8020",0.0092903854578818,0.232259636447045,0.222969250989163,"7504/10203/65055/10170/2920/5475/2862/9828/29899/5737/6372/79948/348/5950/53831/351/5746/1393/133/150/7855/60675/3577/2921/2919/2850/112/389337/1645/8326/23365/128372/3792/56670/391114/2532/445328/1241/5534/259286/343171/2790/6349",43,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-375276","R-HSA-375276","Peptide ligand-binding receptors","12/490","94/8020",0.0115960978702769,0.280441128076143,0.269223482953097,"7504/2920/2862/6372/351/60675/3577/2921/2919/3792/2532/6349",12,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-983712","R-HSA-983712","Ion channel transport","15/490","129/8020",0.0118586534157912,0.280441128076143,0.269223482953097,"23327/10079/9914/79895/140803/2281/144453/482/57578/7226/2040/1193/55129/1180/6262",15,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","4/490","16/8020",0.0139031060333206,0.311928661003988,0.299451514563829,"2305/9088/995/993",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9614657","R-HSA-9614657","FOXO-mediated transcription of cell death genes","4/490","16/8020",0.0139031060333206,0.311928661003988,0.299451514563829,"2309/65018/10370/4303",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-211945","R-HSA-211945","Phase I - Functionalization of compounds","8/490","54/8020",0.0159194634386204,0.341613448690582,0.327948910742959,"4129/4835/8639/1588/134147/64757/4051/4128",8,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-194068","R-HSA-194068","Bile acid and bile salt metabolism","5/490","25/8020",0.0160070301672158,0.341613448690582,0.327948910742959,"114880/80270/11001/114876/1645",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","4/490","17/8020",0.0173219609414605,0.344470814176772,0.330691981609701,"1647/995/983/7027",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9659787","R-HSA-9659787","Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects","4/490","17/8020",0.0173219609414605,0.344470814176772,0.330691981609701,"1870/1869/9134/7027",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9661069","R-HSA-9661069","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","4/490","17/8020",0.0173219609414605,0.344470814176772,0.330691981609701,"1870/1869/9134/7027",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-977443","R-HSA-977443","GABA receptor activation","5/490","26/8020",0.0188504208434278,0.36653596084443,0.351874522410652,"2570/3759/3772/112/2790",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-977606","R-HSA-977606","Regulation of Complement cascade","5/490","27/8020",0.0220069162563487,0.410518010241472,0.394097289831813,"966/722/714/713/1991",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-112315","R-HSA-112315","Transmission across Chemical Synapses","17/490","164/8020",0.0222676255418043,0.410518010241472,0.394097289831813,"6507/43/8825/2570/116444/3759/7280/8497/7102/6854/3772/89832/112/1139/4128/777/2790",17,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-373076","R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","17/490","165/8020",0.0234784997200994,0.410518010241472,0.394097289831813,"7504/2920/2862/5737/6372/79948/351/150/60675/3577/2921/2919/3792/56670/2532/1241/6349",17,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-418555","R-HSA-418555","G alpha (s) signalling events","11/490","92/8020",0.0239531556753647,0.410518010241472,0.394097289831813,"10203/65055/53831/5746/133/2850/112/128372/391114/343171/2790",11,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-373080","R-HSA-373080","Class B/2 (Secretin family receptors)","7/490","48/8020",0.0253912460608295,0.410518010241472,0.394097289831813,"10203/5746/1393/133/7855/8326/2790",7,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-381753","R-HSA-381753","Olfactory Signaling Pathway","4/490","19/8020",0.0256163598241726,0.410518010241472,0.394097289831813,"65055/128372/391114/343171",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5576892","R-HSA-5576892","Phase 0 - rapid depolarisation","4/490","19/8020",0.0256163598241726,0.410518010241472,0.394097289831813,"2258/6335/6331/6334",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","3/490","11/8020",0.0258742996283651,0.410518010241472,0.394097289831813,"10272/3624/3625",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","3/490","11/8020",0.0258742996283651,0.410518010241472,0.394097289831813,"2034/55211/2247",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","6/490","38/8020",0.0262731526554542,0.410518010241472,0.394097289831813,"2920/7850/3554/3606/2919/6349",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-913709","R-HSA-913709","O-linked glycosylation of mucins","6/490","38/8020",0.0262731526554542,0.410518010241472,0.394097289831813,"10610/11227/79623/9334/84002/256435",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-425407","R-HSA-425407","SLC-mediated transmembrane transport","16/490","157/8020",0.0299794009876587,0.460210102880726,0.441801698765497,"85413/6521/6507/8140/6510/6005/6563/9123/55244/55356/353189/340024/57419/6536/6583/64078",16,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5579029","R-HSA-5579029","Metabolic disorders of biological oxidation enzymes","4/490","20/8020",0.0305184477038346,0.460407616221643,0.441991311572777,"2730/1588/26873/4128",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2160916","R-HSA-2160916","Hyaluronan uptake and degradation","3/490","12/8020",0.0329676013107857,0.488926290626059,0.469369239001017,"10894/55576/8372",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-189445","R-HSA-189445","Metabolism of porphyrins","4/490","21/8020",0.035935254810861,0.499100761261959,0.47913673081148,"2235/645/9429/212",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-210991","R-HSA-210991","Basigin interactions","4/490","21/8020",0.035935254810861,0.499100761261959,0.47913673081148,"8140/482/9123/4312",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8862803","R-HSA-8862803","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","4/490","21/8020",0.035935254810861,0.499100761261959,0.47913673081148,"2309/351/995/993",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8863678","R-HSA-8863678","Neurodegenerative Diseases","4/490","21/8020",0.035935254810861,0.499100761261959,0.47913673081148,"2309/351/995/993",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-166658","R-HSA-166658","Complement cascade","5/490","31/8020",0.03796217725829,0.519014142203184,0.498253576515057,"966/722/714/713/1991",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3000178","R-HSA-3000178","ECM proteoglycans","6/490","42/8020",0.0407304612966926,0.530971544061767,0.509732682299296,"1299/2335/3679/351/3680/7148",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","6/490","42/8020",0.0407304612966926,0.530971544061767,0.509732682299296,"2920/6372/3577/2921/2919/6349",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-189451","R-HSA-189451","Heme biosynthesis","3/490","13/8020",0.0409619152898296,0.530971544061767,0.509732682299296,"2235/9429/212",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","10/490","88/8020",0.0413425407160627,0.530971544061767,0.509732682299296,"4318/2335/2309/2247/3934/3606/7412/598/4128/4312",10,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5654726","R-HSA-5654726","Negative regulation of FGFR1 signaling","4/490","22/8020",0.0418708989031565,0.530971544061767,0.509732682299296,"3730/9365/10253/2247",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1566948","R-HSA-1566948","Elastic fibre formation","5/490","32/8020",0.04281985665703,0.535248208212875,0.51383827988436,"2335/4053/650/5045/2200",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-977444","R-HSA-977444","GABA B receptor activation","4/490","23/8020",0.0483261198483212,0.566308037746627,0.543655716236762,"3759/3772/112/2790",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-991365","R-HSA-991365","Activation of GABAB receptors","4/490","23/8020",0.0483261198483212,0.566308037746627,0.543655716236762,"3759/3772/112/2790",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1296041","R-HSA-1296041","Activation of G protein gated Potassium channels","3/490","14/8020",0.0498351073217032,0.566308037746627,0.543655716236762,"3759/3772/2790",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1296059","R-HSA-1296059","G protein gated Potassium channels","3/490","14/8020",0.0498351073217032,0.566308037746627,0.543655716236762,"3759/3772/2790",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-193368","R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","3/490","14/8020",0.0498351073217032,0.566308037746627,0.543655716236762,"80270/11001/1645",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2142691","R-HSA-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","3/490","14/8020",0.0498351073217032,0.566308037746627,0.543655716236762,"22949/4051/4056",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-997272","R-HSA-997272","Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits","3/490","14/8020",0.0498351073217032,0.566308037746627,0.543655716236762,"3759/3772/2790",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-112310","R-HSA-112310","Neurotransmitter release cycle","5/490","34/8020",0.0536079039943902,0.601370717885787,0.577315889170355,"6507/8825/8497/6854/4128",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","3/490","15/8020",0.0595574554816998,0.659655361347941,0.633269146894024,"1647/2309/4303",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2129379","R-HSA-2129379","Molecules associated with elastic fibres","4/490","25/8020",0.0627825619703328,0.686684271550515,0.659216900688494,"2335/4053/650/2200",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","9/490","84/8020",0.0696605660969146,0.720045883653844,0.69124404830769,"23095/24137/147700/10112/7280/3832/81876/146909/3833",9,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1296065","R-HSA-1296065","Inwardly rectifying K+ channels","3/490","16/8020",0.0700930745851719,0.720045883653844,0.69124404830769,"3759/3772/2790",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","3/490","16/8020",0.0700930745851719,0.720045883653844,0.69124404830769,"1869/983/7027",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2142845","R-HSA-2142845","Hyaluronan metabolism","3/490","16/8020",0.0700930745851719,0.720045883653844,0.69124404830769,"10894/55576/8372",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8963899","R-HSA-8963899","Plasma lipoprotein remodeling","3/490","16/8020",0.0700930745851719,0.720045883653844,0.69124404830769,"5360/348/5045",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","4/490","26/8020",0.0707702239934064,0.720045883653844,0.69124404830769,"348/7039/10370/163732",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-211859","R-HSA-211859","Biological oxidations","12/490","123/8020",0.0721156845955546,0.720689493116665,0.691861913391999,"2730/4129/4835/8639/1588/134147/4837/27284/26873/64757/4051/4128",12,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-421270","R-HSA-421270","Cell-cell junction organization","5/490","37/8020",0.0724807718791618,0.720689493116665,0.691861913391999,"5818/1004/9069/1000/9080",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-388396","R-HSA-388396","GPCR downstream signalling","35/490","447/8020",0.0755755251656916,0.743017803595282,0.713297091451471,"10203/65055/10170/2920/5475/2862/9828/29899/5737/6372/348/5950/53831/351/5746/133/150/60675/3577/2921/2919/2850/112/389337/1645/23365/128372/56670/391114/445328/1241/5534/259286/343171/2790",35,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-196299","R-HSA-196299","Beta-catenin phosphorylation cascade","3/490","17/8020",0.0814011703659673,0.791400267446904,0.759744256749028,"5526/10023/23401",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4641262","R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane","4/490","28/8020",0.0882113445134735,0.83638155290644,0.802926290790182,"5526/7855/10023/23401",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9645723","R-HSA-9645723","Diseases of programmed cell death","4/490","28/8020",0.0882113445134735,0.83638155290644,0.802926290790182,"2309/351/995/993",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2980736","R-HSA-2980736","Peptide hormone metabolism","6/490","51/8020",0.0888954107660559,0.83638155290644,0.802926290790182,"43/1511/1522/1363/3624/3625",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1650814","R-HSA-1650814","Collagen biosynthesis and modifying enzymes","5/490","41/8020",0.102549787386278,0.954585786840357,0.916402355366743,"91522/1308/1299/5352/26577",5,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","3/490","19/8020",0.106153536672582,0.961309719163163,0.922857330396637,"1869/993/7027",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-212676","R-HSA-212676","Dopamine Neurotransmitter Release Cycle","3/490","19/8020",0.106153536672582,0.961309719163163,0.922857330396637,"8825/8497/6854",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9660821","R-HSA-9660821","ADORA2B mediated anti-inflammatory cytokines production","7/490","66/8020",0.106568048867231,0.961309719163163,0.922857330396637,"10203/53831/5746/133/2850/112/2790",7,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-112314","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission","11/490","120/8020",0.11521943751369,0.999999989474025,0.959999989895064,"8825/2570/116444/3759/7280/7102/3772/89832/112/1139/2790",11,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","6/490","55/8020",0.117272079578083,0.999999989474025,0.959999989895064,"56729/1647/2309/65018/10370/4303",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-400042","R-HSA-400042","Adrenaline,noradrenaline inhibits insulin secretion","3/490","20/8020",0.119500905314126,0.999999989474025,0.959999989895064,"150/112/2790",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5654688","R-HSA-5654688","SHC-mediated cascade:FGFR1","2/490","10/8020",0.121122488631824,0.999999989474025,0.959999989895064,"9365/2247",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5654689","R-HSA-5654689","PI-3K cascade:FGFR1","2/490","10/8020",0.121122488631824,0.999999989474025,0.959999989895064,"9365/2247",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9614399","R-HSA-9614399","Regulation of localization of FOXO transcription factors","2/490","10/8020",0.121122488631824,0.999999989474025,0.959999989895064,"2309/4303",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9617629","R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","2/490","10/8020",0.121122488631824,0.999999989474025,0.959999989895064,"2309/4303",2,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1474290","R-HSA-1474290","Collagen formation","6/490","57/8020",0.13296829489812,0.999999989474025,0.959999989895064,"91522/1308/1299/4318/5352/26577",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-418990","R-HSA-418990","Adherens junctions interactions","3/490","21/8020",0.133428513731336,0.999999989474025,0.959999989895064,"5818/1004/1000",3,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-977225","R-HSA-977225","Amyloid fiber formation","7/490","70/8020",0.134030605448714,0.999999989474025,0.959999989895064,"4057/5045/351/6622/10098/6478/8353",7,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","4/490","33/8020",0.139629976022577,0.999999989474025,0.959999989895064,"1870/1869/1031/7027",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6809371","R-HSA-6809371","Formation of the cornified envelope","4/490","33/8020",0.139629976022577,0.999999989474025,0.959999989895064,"5318/5045/3848/23254",4,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-446728","R-HSA-446728","Cell junction organization","6/490","58/8020",0.141172675361937,0.999999989474025,0.959999989895064,"1308/5818/1004/9069/1000/9080",6,"up","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174403","R-HSA-174403","Glutathione synthesis and recycling","2/490","11/8020",0.142288752854814,0.999999989474025,0.959999989895064,"2730/26873",2,"up","Reactome","Anelloviridae.pbmc",FALSE
