"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"1",0,9.4914005537133,0.136811267318546,9.22325539708967,9.75954571033693,"Control",40
"2",0,9.18345123889587,0.200075493882869,8.79131047669638,9.57559200109536,"CMV.pbmc",37
"3",1,9.44533802425194,0.135487256515083,9.17978788111823,9.71088816738564,"Control",40
"4",1,9.19052913306328,0.192225434176893,8.81377420516399,9.56728406096256,"CMV.pbmc",37
"5",2,9.39927661969552,0.134988040559393,9.13470492185547,9.66384831753556,"Control",40
"6",2,9.1967739451673,0.187606892616935,8.82907119238664,9.56447669794797,"CMV.pbmc",37
"7",3,9.35321746494898,0.135123855904995,9.08837957392301,9.61805535597495,"Control",40
"8",3,9.20135259314456,0.185777772595659,8.837234849729,9.56547033656013,"CMV.pbmc",37
"9",4,9.30716168491727,0.135598426468798,9.04139365267812,9.57292971715642,"Control",40
"10",4,9.20343199493167,0.185710964533728,8.83944519291137,9.56741879695198,"CMV.pbmc",37
"11",5,9.26117592155076,0.136158830193096,8.99430951819518,9.52804232490633,"Control",40
"12",5,9.20241075532038,0.186383186128568,8.83710642318456,9.5677150874562,"CMV.pbmc",37
"13",6,9.21584713292731,0.136770882404415,8.9477811292809,9.48391313657373,"Control",40
"14",6,9.19952746450575,0.187489372624549,8.83205504667763,9.56699988233388,"CMV.pbmc",37
"15",7,9.17201040144554,0.137464016225782,8.90258588047278,9.4414349224183,"Control",40
"16",7,9.19689815065605,0.189028512489069,8.82640907412629,9.5673872271858,"CMV.pbmc",37
"17",8,9.13050233759838,0.138167934376419,8.8596981624023,9.40130651279445,"Control",40
"18",8,9.19664424571456,0.190746859390239,8.82278727114557,9.57050122028356,"CMV.pbmc",37
"19",9,9.09212531218664,0.138742805377776,8.82019441053215,9.36405621384113,"Control",40
"20",9,9.20080234479746,0.192204778288834,8.82408790169484,9.57751678790008,"CMV.pbmc",37
"21",10,9.05706702505787,0.139201688267553,8.78423672946629,9.32989732064944,"Control",40
"22",10,9.20988605230015,0.193429589403949,8.83077102352404,9.58900108107627,"CMV.pbmc",37
"23",11,9.02498350212005,0.139666992592163,8.75124122681039,9.29872577742971,"Control",40
"24",11,9.22309162636628,0.194743419931505,8.84140153707437,9.60478171565819,"CMV.pbmc",37
"25",12,8.99551323855881,0.140155406070626,8.72081369042179,9.27021278669582,"Control",40
"26",12,9.23957188868397,0.196092492310753,8.85523766611619,9.62390611125174,"CMV.pbmc",37
"27",13,8.96829757441126,0.14057984185832,8.69276614741661,9.2438290014059,"Control",40
"28",13,9.25848442145955,0.197066018219749,8.87224212317213,9.64472671974697,"CMV.pbmc",37
"29",14,8.94314854080416,0.140951031688522,8.66688959511089,9.21940748649742,"Control",40
"30",14,9.27927243799024,0.197606977907215,8.8919698781983,9.66657499778218,"CMV.pbmc",37
"31",15,8.9201427400532,0.141434252518202,8.64293669893718,9.19734878116921,"Control",40
"32",15,9.30182187976413,0.198239246925274,8.91328009546825,9.69036366406001,"CMV.pbmc",37
"33",16,8.89937953328602,0.142095218249021,8.62087802314258,9.17788104342946,"Control",40
"34",16,9.32605677241477,0.199189980128134,8.93565158528238,9.71646195954716,"CMV.pbmc",37
"35",17,8.88095823491328,0.142844060349577,8.60098902122265,9.16092744860392,"Control",40
"36",17,9.35190104968398,0.200195478333297,8.95952512228295,9.74427697708501,"CMV.pbmc",37
"37",18,8.86493162922737,0.143581850948775,8.58351637253417,9.14634688592057,"Control",40
"38",18,9.37918712116202,0.200991609057975,8.98525080621364,9.77312343611041,"CMV.pbmc",37
"39",19,8.85121865635514,0.144358298091349,8.5682815912266,9.13415572148368,"Control",40
"40",19,9.4074841266658,0.201893051046427,9.0117810178859,9.8031872354457,"CMV.pbmc",37
"41",20,8.83971433732651,0.145170262226075,8.55518585173716,9.12424282291585,"Control",40
"42",20,9.43631415745237,0.203124803146366,9.0381968589187,9.83443145598603,"CMV.pbmc",37
"43",21,8.83031369317138,0.145869095803994,8.54441551893813,9.11621186740463,"Control",40
"44",21,9.46519930477877,0.20448703363845,9.06441208354197,9.86598652601556,"CMV.pbmc",37
"45",22,8.82284382564489,0.146266934062263,8.53616590275376,9.10952174853602,"Control",40
"46",22,9.49352545250559,0.205618023797729,9.09052153128975,9.89652937372144,"CMV.pbmc",37
"47",23,8.81675178040409,0.146420048655712,8.52977375842429,9.10372980238389,"Control",40
"48",23,9.51991630833935,0.206684207993782,9.11482270449835,9.92500991218034,"CMV.pbmc",37
"49",24,8.81135247889179,0.146475761781099,8.52426526119276,9.09843969659081,"Control",40
"50",24,9.54273061403557,0.208007672893099,9.1350430666571,9.95041816141403,"CMV.pbmc",37
