"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"38",18,3.61766938231959,0.300303614455164,3.02908511356027,4.20625365107892,"EBV.pbmc",37
"39",19,2.90471959339028,0.283589538757474,2.3488943110333,3.46054487574725,"Control",40
"40",19,3.57521446623735,0.3040159170191,2.979354218153,4.1710747143217,"EBV.pbmc",37
"41",20,2.85536173112917,0.287279394590609,2.2923044642311,3.41841899802723,"Control",40
"42",20,3.53147146651053,0.307771954977749,2.92824951930266,4.1346934137184,"EBV.pbmc",37
"43",21,2.80816454318756,0.290725811005214,2.23835242424115,3.37797666213398,"Control",40
"44",21,3.48872312633642,0.311324692915241,2.87853794072455,4.09890831194828,"EBV.pbmc",37
"45",22,2.76528541538398,0.292895790267961,2.19122021523538,3.33935061553258,"Control",40
"46",22,3.44922901136097,0.313751496895845,2.83428737734959,4.06417064537236,"EBV.pbmc",37
"47",23,2.72753067694076,0.293501318640644,2.15227866299008,3.30278269089144,"Control",40
"48",23,3.41385803415053,0.314852742885764,2.79675799766078,4.03095807064028,"EBV.pbmc",37
"49",24,2.69361251935622,0.293519097826162,2.11832565884225,3.26889937987019,"Control",40
"50",24,3.38132359499799,0.315657560951863,2.76264614408458,4.00000104591139,"EBV.pbmc",37
"51",25,2.66206299324918,0.293484060311951,2.08684480500118,3.23728118149719,"Control",40
"52",25,3.35015367378563,0.316752364803733,2.72933044675243,3.97097690081884,"EBV.pbmc",37
"53",26,2.63141414923847,0.293114004211207,2.05692125762018,3.20590704085676,"Control",40
"54",26,3.31887625039576,0.317919025330618,2.69576641074767,3.94198609004385,"EBV.pbmc",37
"55",27,2.60054312292189,0.292135686758302,2.02796769827675,3.17311854756704,"Control",40
"56",27,3.28638256781725,0.318976289212948,2.66120052903764,3.91156460659686,"EBV.pbmc",37
"57",28,2.56970738981315,0.29157154906138,1.99823765473629,3.14117712489,"Control",40
"58",28,3.25301692146545,0.321039490944391,2.62379108159938,3.88224276133153,"EBV.pbmc",37
"59",29,2.53950951040492,0.292423380744111,1.96637021590902,3.11264880490082,"Control",40
"60",29,3.21948686986231,0.325183402119195,2.58213911333848,3.85683462638614,"EBV.pbmc",37
"61",30,2.5105520451899,0.294819665678689,1.93271611852553,3.08838797185426,"Control",40
"62",30,3.18649997152976,0.331607883840454,2.53656046221293,3.83643948084659,"EBV.pbmc",37
"63",31,2.48340240467257,0.298378528525146,1.89859123500323,3.06821357434192,"Control",40
"64",31,3.15472884545596,0.340016826651723,2.48830811108098,3.82114957983093,"EBV.pbmc",37
"65",32,2.45821938074484,0.303572117716258,1.86322896331042,3.05320979817925,"Control",40
"66",32,3.12443993854862,0.350880234938635,2.43672731518194,3.8121525619153,"EBV.pbmc",37
"67",33,2.43489814038719,0.311372120015218,1.82461999936748,3.0451762814069,"Control",40
"68",33,3.09563765121198,0.36504400769029,2.38016454336685,3.81111075905711,"EBV.pbmc",37
"69",34,2.41332945683164,0.322185368508951,1.78185773820833,3.04480117545495,"Control",40
"70",34,3.06832201640853,0.38275423206693,2.31813750662706,3.81850652619,"EBV.pbmc",37
"71",35,2.39340295982703,0.335886516440572,1.73507748471089,3.05172843494317,"Control",40
"72",35,3.04249134617107,0.403739363116278,2.25117673532203,3.83380595702011,"EBV.pbmc",37
"73",36,2.3749396701343,0.352862275130507,1.68334231937565,3.06653702089296,"Control",40
"74",36,3.0180406967497,0.428194746731689,2.17879441478634,3.85728697871306,"EBV.pbmc",37
"75",37,2.35765426458313,0.374440392317702,1.62376458128339,3.09154394788288,"Control",40
"76",37,2.99470507793135,0.457158443030755,2.09869099436266,3.89071916150003,"EBV.pbmc",37
"77",38,2.34125227213812,0.401711320708659,1.55391255136713,3.12859199290911,"Control",40
"78",40,2.30992064242505,0.473414836691338,1.38204461276312,3.23779667208698,"Control",40
