"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"1",0,9.80712776700706,0.209719762354449,9.39608458594605,10.2181709480681,"Control",40
"2",0,9.38504186097748,0.302577120746015,8.79200160176947,9.9780821201855,"CMV.pbmc",37
"3",1,9.73885384303749,0.206959740844147,9.33322020473321,10.1444874813418,"Control",40
"4",1,9.38720110830654,0.291947716508732,8.81499409858071,9.95940811803236,"CMV.pbmc",37
"5",2,9.67106469180022,0.205694468658819,9.26791094140983,10.0742184421906,"Control",40
"6",2,9.38959955111221,0.284854097486542,8.83129577918992,9.94790332303449,"CMV.pbmc",37
"7",3,9.60424508602756,0.205651171435834,9.20117619663486,10.0073139754203,"Control",40
"8",3,9.3924763848711,0.281006650648646,8.84171347018353,9.94323929955868,"CMV.pbmc",37
"9",4,9.53887979845183,0.206377029235306,9.13438825391426,9.9433713429894,"Control",40
"10",4,9.39607080505984,0.279614602792048,8.84803625403595,9.94410535608373,"CMV.pbmc",37
"11",5,9.47542860204972,0.207455805589157,9.06882269471124,9.88203450938821,"Control",40
"12",5,9.40062446645787,0.27981157699005,8.85220385310001,9.94904507981572,"CMV.pbmc",37
"13",6,9.41415272946479,0.208766018844027,9.00497885133468,9.82332660759489,"Control",40
"14",6,9.40639855486772,0.281201024299239,8.85525467482544,9.95754243491001,"CMV.pbmc",37
"15",7,9.35521873496583,0.21028018455582,8.94307714657399,9.76736032335767,"Control",40
"16",7,9.4136635698948,0.283561473043348,8.85789329532671,9.96943384446288,"CMV.pbmc",37
"17",8,9.29879258973698,0.211846769356974,8.88358055155614,9.71400462791781,"Control",40
"18",8,9.42269006850431,0.28646008368209,8.86123862147909,9.98414151552954,"CMV.pbmc",37
"19",9,9.2450343731418,0.213234534175297,8.82710236589804,9.66296638038555,"Control",40
"20",9,9.43373657329206,0.289339627194608,8.86664132469039,10.0008318218937,"CMV.pbmc",37
"21",10,9.19399839458103,0.214446138073795,8.77369168733268,9.61430510182937,"Control",40
"22",10,9.44684556585366,0.292091655091693,8.87435644168925,10.0193346900181,"CMV.pbmc",37
"23",11,9.14564747526564,0.215651826065387,8.72297766297719,9.56831728755409,"Control",40
"24",11,9.46187265809608,0.294922635513982,8.88383491426304,10.0399104019291,"CMV.pbmc",37
"25",12,9.09994141979448,0.21688173406553,8.67486103212144,9.52502180746751,"Control",40
"26",12,9.47866730032912,0.297785226374164,8.89501898150765,10.0623156191506,"CMV.pbmc",37
"27",13,9.05684082076376,0.218021855330487,8.6295258364734,9.48415580505411,"Control",40
"28",13,9.49707946983456,0.300373247995794,8.90835872184348,10.0858002178256,"CMV.pbmc",37
"29",14,9.01635355061267,0.219076326991558,8.5869718398439,9.44573526138145,"Control",40
"30",14,9.51699076221133,0.302631792780247,8.92384334778526,10.1101381766374,"CMV.pbmc",37
"31",15,8.97856076553703,0.220247798268805,8.54688301325593,9.41023851781813,"Control",40
"32",15,9.53833178145001,0.304924678507521,8.94069039357782,10.1359731693222,"CMV.pbmc",37
"33",16,8.94354992571168,0.221609672011734,8.50920294994295,9.37789690148041,"Control",40
"34",16,9.5610373473168,0.307403106992915,8.95853832887497,10.1635363657586,"CMV.pbmc",37
"35",17,8.91140841855444,0.223036187577888,8.47426552365266,9.34855131345622,"Control",40
"36",17,9.58504216494586,0.30987579466253,8.97769676772657,10.1923875621651,"CMV.pbmc",37
"37",18,8.88215116545504,0.224395077325224,8.44234489558952,9.32195743532056,"Control",40
"38",18,9.6101667659929,0.312170604034939,8.9983236250523,10.2220099069335,"CMV.pbmc",37
"39",19,8.85558463883694,0.225758039556361,8.4131070120861,9.29806226558778,"Control",40
"40",19,9.63590326141491,0.314543295011392,9.01940973161402,10.2523967912158,"CMV.pbmc",37
"41",20,8.83147805951079,0.227132647310739,8.38630625106851,9.27664986795308,"Control",40
"42",20,9.66168507058156,0.317161737045164,9.04005948869888,10.2833106524642,"CMV.pbmc",37
"43",21,8.80960064828723,0.228340837359726,8.36206083086245,9.25714046571201,"Control",40
"44",21,9.68694561286252,0.319871029562291,9.06000991522269,10.3138813105024,"CMV.pbmc",37
"45",22,8.78972038211327,0.229153058856504,8.34058863980733,9.2388521244192,"Control",40
"46",22,9.71115188511663,0.322408112852364,9.07924359560247,10.3430601746308,"CMV.pbmc",37
"47",23,8.77159827764426,0.229650937318807,8.32149071148354,9.22170584380499,"Control",40
"48",23,9.73395877386378,0.324962635627441,9.09704371171279,10.3708738360148,"CMV.pbmc",37
"49",24,8.75499293183211,0.23003177290215,8.304138941644,9.20584692202022,"Control",40
"50",24,9.75508648433329,0.327880122798258,9.11245325240214,10.3977197162644,"CMV.pbmc",37
"51",26,8.72536689426824,0.230718405202495,8.27316712950083,9.17756665903565,"Control",40
"52",26,9.79118545368074,0.335237235760801,9.13413254531281,10.4482383620487,"CMV.pbmc",37
"53",27,8.711894080126,0.230962931147334,8.25921505331342,9.16457310693858,"Control",40
"54",27,9.80566096407502,0.339566380845397,9.14012308725743,10.4711988408926,"CMV.pbmc",37
"55",28,8.69939053442244,0.231334875169189,8.24598251072276,9.15279855812212,"Control",40
"56",28,9.81820642676134,0.344697790332325,9.14261117215944,10.4938016813632,"CMV.pbmc",37
"57",29,8.68823245904153,0.232124988521642,8.23327584162734,9.14318907645572,"Control",40
"58",29,9.8298242742001,0.351173278137129,9.14153729671846,10.5181112516817,"CMV.pbmc",37
"59",30,8.67879989193783,0.233465960204965,8.22121501832003,9.13638476555562,"Control",40
"60",30,9.84152490258866,0.359270086137927,9.13736847303573,10.5456813321416,"CMV.pbmc",37
