"","event_date","predicted","std.error","conf.low","conf.high","virus"
"70",35,6.84618803456754,0.122899533844517,6.60530937451553,7.08706669461956,"EBV.pbmc"
"71",36,6.85520111305159,0.109936488002525,6.63972955597982,7.07067267012336,"Control"
"72",36,6.85811240893622,0.126122048689874,6.61091773584766,7.10530708202478,"EBV.pbmc"
"73",37,6.86320817235836,0.112543098864664,6.64262775187509,7.08378859284163,"Control"
"74",37,6.87012960992464,0.130006758584086,6.61532104535304,7.12493817449624,"EBV.pbmc"
"75",38,6.87130808280066,0.116756603714959,6.64246934456212,7.10014682103919,"Control"
"76",38,6.88221491449528,0.135454963690303,6.61672806413511,7.14770176485546,"EBV.pbmc"
"77",39,6.87946989399996,0.123394332305611,6.6376214467846,7.12131834121533,"Control"
"78",39,6.89434562145408,0.14322798466095,6.61362392994036,7.17506731296779,"EBV.pbmc"
"79",40,6.88766265557778,0.132646790830271,6.62767972288563,7.14764558826993,"Control"
"80",40,6.90649902960695,0.153505006781825,6.60563474486799,7.2073633143459,"EBV.pbmc"
