"","name","Core","plate","trajectory_group","count","freq"
"90","Anelloviridae.pbmc","Eckalbar_UCSF","3_1","5",3,0.0188679245283019
"91","Anelloviridae.pbmc","Eckalbar_UCSF","3_2","2",1,0.00636942675159236
"92","Anelloviridae.pbmc","Eckalbar_UCSF","3_2","3",2,0.0127388535031847
"93","Anelloviridae.pbmc","Eckalbar_UCSF","3_2","4",5,0.0318471337579618
"94","Anelloviridae.pbmc","Eckalbar_UCSF","3_3","1",1,0.00632911392405063
"95","Anelloviridae.pbmc","Eckalbar_UCSF","3_3","2",6,0.0379746835443038
"96","Anelloviridae.pbmc","Eckalbar_UCSF","3_3","3",4,0.0253164556962025
"97","Anelloviridae.pbmc","Eckalbar_UCSF","3_3","4",5,0.0316455696202532
"98","Anelloviridae.pbmc","Eckalbar_UCSF","3_4","3",2,0.0124223602484472
"99","Anelloviridae.pbmc","Eckalbar_UCSF","3_4","5",1,0.0062111801242236
"100","Anelloviridae.pbmc","Eckalbar_UCSF","3_5","3",1,0.00671140939597315
"101","Anelloviridae.pbmc","Eckalbar_UCSF","3_5","4",4,0.0268456375838926
"102","Anelloviridae.pbmc","Eckalbar_UCSF","3_5","5",1,0.00671140939597315
"103","Anelloviridae.pbmc","Eckalbar_UCSF","3_6","4",10,0.0429184549356223
"104","Anelloviridae.pbmc","Eckalbar_UCSF","3_7","1",1,0.00641025641025641
"105","Anelloviridae.pbmc","Eckalbar_UCSF","3_7","4",7,0.0448717948717949
"106","Anelloviridae.pbmc","Eckalbar_UCSF","3_7","5",3,0.0192307692307692
"107","Anelloviridae.pbmc","Eckalbar_UCSF","3_8","3",1,0.00609756097560976
"108","Anelloviridae.pbmc","Eckalbar_UCSF","3_8","4",2,0.0121951219512195
"109","Anelloviridae.pbmc","Eckalbar_UCSF","3_9","4",7,0.0619469026548673
"110","Anelloviridae.pbmc","Eckalbar_UCSF","3_9","5",1,0.00884955752212389
"111","CMV.pbmc","Bosinger_Emory","1_1",NA,NA,0
"112","CMV.pbmc","Bosinger_Emory","1_2",NA,NA,0
"113","CMV.pbmc","Bosinger_Emory","1_3",NA,NA,0
"114","CMV.pbmc","Bosinger_Emory","1_5",NA,NA,0
"115","CMV.pbmc","Bosinger_Emory","2_1",NA,NA,0
"116","CMV.pbmc","Bosinger_Emory","2_2","4",1,0.0123456790123457
"117","CMV.pbmc","Bosinger_Emory","2_3","4",3,0.0357142857142857
"118","CMV.pbmc","Bosinger_Emory","2_4",NA,NA,0
"119","CMV.pbmc","Bosinger_Emory","3_1","2",2,0.0125786163522013
"120","CMV.pbmc","Bosinger_Emory","3_10","2",2,0.0465116279069767
"121","CMV.pbmc","Bosinger_Emory","3_2","4",4,0.0254777070063694
"122","CMV.pbmc","Bosinger_Emory","3_3","2",1,0.00632911392405063
"123","CMV.pbmc","Bosinger_Emory","3_3","4",1,0.00632911392405063
"124","CMV.pbmc","Bosinger_Emory","3_3","5",2,0.0126582278481013
"125","CMV.pbmc","Bosinger_Emory","3_4","5",1,0.0062111801242236
"126","CMV.pbmc","Bosinger_Emory","3_5","2",2,0.0134228187919463
"127","CMV.pbmc","Bosinger_Emory","3_5","3",4,0.0268456375838926
"128","CMV.pbmc","Bosinger_Emory","3_6","2",2,0.00858369098712446
"129","CMV.pbmc","Bosinger_Emory","3_7",NA,NA,0
"130","CMV.pbmc","Bosinger_Emory","3_8","2",1,0.00609756097560976
"131","CMV.pbmc","Bosinger_Emory","3_8","4",3,0.0182926829268293
"132","CMV.pbmc","Bosinger_Emory","3_9",NA,NA,0
"133","CMV.pbmc","Eckalbar_UCSF","1_1000.1a_IMPACC","2",1,0.0142857142857143
"134","CMV.pbmc","Eckalbar_UCSF","1_1000.1a_IMPACC","4",1,0.0142857142857143
"135","CMV.pbmc","Eckalbar_UCSF","1_1000.2a_IMPACC",NA,NA,0
"136","CMV.pbmc","Eckalbar_UCSF","1_1000.3a_IMPACC","4",1,0.0204081632653061
"137","CMV.pbmc","Eckalbar_UCSF","2_1",NA,NA,0
"138","CMV.pbmc","Eckalbar_UCSF","2_1000.10_IMPACC","4",1,0.0188679245283019
"139","CMV.pbmc","Eckalbar_UCSF","2_1000.4_IMPACC","3",1,0.0119047619047619
"140","CMV.pbmc","Eckalbar_UCSF","2_1000.4_IMPACC","4",7,0.0833333333333333
"141","CMV.pbmc","Eckalbar_UCSF","2_1000.5_IMPACC",NA,NA,0
"142","CMV.pbmc","Eckalbar_UCSF","2_1000.6_IMPACC","4",4,0.0493827160493827
"143","CMV.pbmc","Eckalbar_UCSF","2_1000.7_IMPACC",NA,NA,0
"144","CMV.pbmc","Eckalbar_UCSF","2_1000.8_IMPACC","1",1,0.0114942528735632
"145","CMV.pbmc","Eckalbar_UCSF","2_1000.9_IMPACC","4",4,0.05
"146","CMV.pbmc","Eckalbar_UCSF","2_1000.9_IMPACC","5",1,0.0125
"147","CMV.pbmc","Eckalbar_UCSF","2_3",NA,NA,0
"148","CMV.pbmc","Eckalbar_UCSF","2_4",NA,NA,0
"149","CMV.pbmc","Eckalbar_UCSF","2_6",NA,NA,0
"150","CMV.pbmc","Eckalbar_UCSF","2_7","4",1,0.1
"151","CMV.pbmc","Eckalbar_UCSF","3_1",NA,NA,0
"152","CMV.pbmc","Eckalbar_UCSF","3_2",NA,NA,0
"153","CMV.pbmc","Eckalbar_UCSF","3_3",NA,NA,0
"154","CMV.pbmc","Eckalbar_UCSF","3_4","3",1,0.0062111801242236
"155","CMV.pbmc","Eckalbar_UCSF","3_5","4",1,0.00671140939597315
"156","CMV.pbmc","Eckalbar_UCSF","3_5","5",2,0.0134228187919463
"157","CMV.pbmc","Eckalbar_UCSF","3_6",NA,NA,0
"158","CMV.pbmc","Eckalbar_UCSF","3_7","4",1,0.00641025641025641
"159","CMV.pbmc","Eckalbar_UCSF","3_8","3",2,0.0121951219512195
"160","CMV.pbmc","Eckalbar_UCSF","3_8","4",2,0.0121951219512195
"161","CMV.pbmc","Eckalbar_UCSF","3_9","4",4,0.0353982300884956
"162","EBV.pbmc","Bosinger_Emory","1_1","1",1,0.0120481927710843
"163","EBV.pbmc","Bosinger_Emory","1_1","2",3,0.036144578313253
"164","EBV.pbmc","Bosinger_Emory","1_1","3",5,0.0602409638554217
"165","EBV.pbmc","Bosinger_Emory","1_1","4",2,0.0240963855421687
"166","EBV.pbmc","Bosinger_Emory","1_1","5",3,0.036144578313253
