name,percent,day,compartment,virus
Human gammaherpesvirus 4 (EBV).pbmc,16.023738872403563,17,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,17,pbmc,SARS-CoV-2
Anelloviridae.pbmc,11.784511784511785,18,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.0202020202020203,18,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,15.488215488215488,18,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,18,pbmc,SARS-CoV-2
Anelloviridae.pbmc,12.452830188679245,19,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.2641509433962264,19,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,13.20754716981132,19,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,19,pbmc,SARS-CoV-2
Anelloviridae.pbmc,13.191489361702127,20,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.553191489361702,20,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,13.617021276595745,20,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,20,pbmc,SARS-CoV-2
Anelloviridae.pbmc,10.185185185185185,21,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,3.2407407407407405,21,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,15.277777777777779,21,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,21,pbmc,SARS-CoV-2
Anelloviridae.pbmc,9.183673469387756,22,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.5510204081632653,22,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,13.26530612244898,22,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,22,pbmc,SARS-CoV-2
Anelloviridae.pbmc,10.92896174863388,23,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.73224043715847,23,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,13.661202185792352,23,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,23,pbmc,SARS-CoV-2
Anelloviridae.pbmc,8.670520231213873,24,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,2.8901734104046244,24,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,12.716763005780345,24,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,24,pbmc,SARS-CoV-2
Anelloviridae.pbmc,8.024691358024691,25,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,5.555555555555555,25,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,12.962962962962962,25,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,25,pbmc,SARS-CoV-2
Anelloviridae.pbmc,8.724832214765101,26,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,6.0402684563758395,26,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,12.080536912751679,26,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,26,pbmc,SARS-CoV-2
Anelloviridae.pbmc,9.929078014184398,27,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,7.092198581560284,27,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,11.347517730496454,27,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,27,pbmc,SARS-CoV-2
Anelloviridae.pbmc,11.38211382113821,28,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,9.75609756097561,28,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,9.75609756097561,28,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,28,pbmc,SARS-CoV-2
Anelloviridae.pbmc,11.570247933884298,29,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,9.090909090909092,29,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,11.570247933884298,29,pbmc,Human gammaherpesvirus 4 (EBV)
SARS-CoV-2.pbmc,0,29,pbmc,SARS-CoV-2
Anelloviridae.pbmc,8.19672131147541,30,pbmc,Anelloviridae
Human betaherpesvirus 5 (CMV).pbmc,8.19672131147541,30,pbmc,Human betaherpesvirus 5 (CMV)
Human gammaherpesvirus 4 (EBV).pbmc,9.01639344262295,30,pbmc,Human gammaherpesvirus 4 (EBV)
