"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"94",9,-0.0986797299683587,0.0688129558846595,-0.233550645172035,0.0361911852353175,"Anelloviridae.pbmc",37
"95",10,-0.239729457811242,0.0585689530676163,-0.354522496435986,-0.124936419186497,"Control",40
"96",10,-0.100737544896022,0.069352084168136,-0.236665132118359,0.0351900423263149,"Anelloviridae.pbmc",37
"97",11,-0.239239608222715,0.0586840331316628,-0.354258199628329,-0.1242210168171,"Control",40
"98",11,-0.10449181607565,0.0699780531189114,-0.241646279896947,0.0326626477456472,"Anelloviridae.pbmc",37
"99",12,-0.238749758634187,0.0588564687897492,-0.354106317719301,-0.123393199549073,"Control",40
"100",12,-0.109709688680396,0.0707272355271199,-0.248332523039633,0.0289131456788405,"Anelloviridae.pbmc",37
"101",13,-0.23825990904566,0.0590857578560515,-0.354065866442776,-0.122453951648545,"Control",40
"102",13,-0.116158307883414,0.0715024164016476,-0.25630046883823,0.023983853071401,"Anelloviridae.pbmc",37
"103",14,-0.237770059457133,0.0593712416119246,-0.354135554733931,-0.121404564180335,"Control",40
"104",14,-0.123554845054963,0.0722160599656348,-0.265095721692992,0.0179860315830664,"Anelloviridae.pbmc",37
"105",15,-0.237280209868606,0.0597121140648306,-0.354313802876421,-0.12024661686079,"Control",40
"106",15,-0.131416576353721,0.0729868933837107,-0.274468258729259,0.0116351060218164,"Anelloviridae.pbmc",37
"107",16,-0.236790360280078,0.0601074328904474,-0.354598763948513,-0.118981956611643,"Control",40
"108",16,-0.139210804135474,0.0739070879402196,-0.284066034700539,0.00564442642959062,"Anelloviridae.pbmc",37
"109",17,-0.236300510691551,0.0605561317891276,-0.354988348041302,-0.1176126733418,"Control",40
"110",17,-0.146404830756007,0.0749133241816866,-0.293232248114287,0.000422586602271791,"Anelloviridae.pbmc",37
"111",18,-0.235810661103024,0.0610570339111076,-0.355480248571635,-0.116141073634412,"Control",40
"112",18,-0.152498180881003,0.0758579681593317,-0.301177066413679,-0.00381929534832637,"Anelloviridae.pbmc",37
"113",19,-0.235320811514496,0.0616088659866192,-0.356071969976625,-0.114569653052368,"Control",40
"114",19,-0.157364963528701,0.0767540924292946,-0.307800220356177,-0.00692970670122567,"Anelloviridae.pbmc",37
"115",20,-0.234830961925969,0.0622102727414363,-0.356760855967598,-0.11290106788434,"Control",40
"116",20,-0.161120955041577,0.0776944176728953,-0.313399215480264,-0.00884269460288994,"Anelloviridae.pbmc",37
"117",21,-0.234341112337442,0.062859831297179,-0.357544117754176,-0.111138106920707,"Control",40
"118",21,-0.16388595955084,0.0786587672295699,-0.318054310389116,-0.00971760871256322,"Anelloviridae.pbmc",37
"119",22,-0.233851262748914,0.0635560653017155,-0.358418861739353,-0.109283663758476,"Control",40
"120",22,-0.165779231734537,0.079524069329527,-0.321643543524476,-0.00991491994459751,"Anelloviridae.pbmc",37
"121",23,-0.233361413160387,0.0642974585363092,-0.359382116189011,-0.107340710131764,"Control",40
"122",23,-0.166887059080952,0.0802659028160378,-0.324205337786978,-0.00956878037492614,"Anelloviridae.pbmc",37
"123",24,-0.23287156357186,0.0650824677513394,-0.360430856389474,-0.105312270754245,"Control",40
"124",24,-0.167244629934236,0.0810284891601382,-0.326057550409801,-0.0084317094586713,"Anelloviridae.pbmc",37
"125",25,-0.232381713983332,0.065909534546271,-0.361562027931822,-0.103201400034843,"Control",40
"126",25,-0.166882737013237,0.0818889808100752,-0.327382190131676,-0.00638328389479845,"Anelloviridae.pbmc",37
"127",26,-0.231891864394805,0.0667770962486751,-0.362772568034373,-0.101011160755237,"Control",40
"128",26,-0.165832173036803,0.0828121625018018,-0.328141029022213,-0.00352331705139369,"Anelloviridae.pbmc",37
"129",27,-0.231402014806278,0.0676835957183567,-0.364059424758426,-0.098744604854129,"Control",40
"130",27,-0.164156020652399,0.0837821340858517,-0.328365986008574,5.39447037759822e-05,"Anelloviridae.pbmc",37
"131",28,-0.23091216521775,0.0686274900318275,-0.365419574029514,-0.0964047564059868,"Control",40
"132",28,-0.162046522221952,0.084992598272218,-0.32862895378798,0.00453590934407694,"Anelloviridae.pbmc",37
"133",29,-0.230422315629223,0.0696072579957311,-0.366850034363443,-0.0939945968950023,"Control",40
"134",29,-0.159728210036005,0.0866479455050449,-0.329555062560282,0.010098642488272,"Anelloviridae.pbmc",37
"135",30,-0.229932466040695,0.0706214065746921,-0.368347879464652,-0.0915170526167389,"Control",40
"136",30,-0.157425616385103,0.0888474834687521,-0.331563484100875,0.0167122513306684,"Anelloviridae.pbmc",37
"137",31,-0.229442616452168,0.0716684762929441,-0.369910248813201,-0.088974984091135,"Control",40
"138",31,-0.15534991780979,0.0916414912353329,-0.334963940120586,0.0242641045010051,"Anelloviridae.pbmc",37
"139",32,-0.228952766863641,0.0727470456713133,-0.371534356361105,-0.0863711773661762,"Control",40
"140",32,-0.153557030256861,0.0951987101619685,-0.340143073548986,0.0330290130352646,"Anelloviridae.pbmc",37
"141",33,-0.228462917275113,0.0738557347295911,-0.373217497396856,-0.0837083371533706,"Control",40
"142",33,-0.15200270154811,0.0997130837677934,-0.347436754520411,0.0434313514241902,"Anelloviridae.pbmc",37
"143",34,-0.227973067686586,0.0749932076569471,-0.374957053779336,-0.080989081593836,"Control",40
"144",34,-0.150641010036585,0.105248622667587,-0.356924519887501,0.0556424998143314,"Anelloviridae.pbmc",37
"145",35,-0.227483218098058,0.0761581747646939,-0.376750497765166,-0.0782159384309511,"Control",40
"146",35,-0.149426183165991,0.111750495415035,-0.368453129433967,0.0696007631019855,"Anelloviridae.pbmc",37
"147",36,-0.226993368509531,0.0773493938071398,-0.37859539459753,-0.0753913424215316,"Control",40
"148",36,-0.14832139381972,0.119196956911041,-0.381943136432132,0.0853003487926921,"Anelloviridae.pbmc",37
"149",37,-0.226503518921004,0.0785656707301081,-0.380489403973248,-0.072517633868759,"Control",40
"150",37,-0.147303680312675,0.127673483068438,-0.397539108907598,0.102931748282248,"Anelloviridae.pbmc",37
"151",38,-0.226013669332476,0.0798058599004065,-0.382430280492522,-0.0695970581724301,"Control",40
"152",40,-0.225033970155421,0.0823536331354549,-0.386444125096937,-0.0636238152139053,"Control",40
