"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"44",21,0.259652065066581,0.110832224392371,0.0424248969310724,0.476879233202089,"CMV.pbmc",35
"45",22,-0.123212428027623,0.0740310295782193,-0.268310579739353,0.0218857236841058,"Control",40
"46",22,0.274047973904823,0.113136227801598,0.0523050420669727,0.495790905742674,"CMV.pbmc",35
"47",23,-0.121009809318434,0.0751048261031937,-0.268212563545837,0.0261929449089698,"Control",40
"48",23,0.28885711230994,0.11562311572646,0.0622399697057724,0.515474254914108,"CMV.pbmc",35
"49",24,-0.118807190609244,0.0762401055147295,-0.268235051595647,0.0306206703771597,"Control",40
"50",24,0.304038487791524,0.118352311033281,0.0720722206792099,0.536004754903838,"CMV.pbmc",35
"51",26,-0.114401953190864,0.078684324629872,-0.268620395613271,0.0398164892315432,"Control",40
"52",26,0.335353939501274,0.124652506230641,0.0910395167065627,0.579668362295986,"CMV.pbmc",35
"53",27,-0.112199334481674,0.0799879579575433,-0.268972851275363,0.0445741823120149,"Control",40
"54",27,0.351404179573749,0.128237656557874,0.100062991258499,0.602745367888998,"CMV.pbmc",35
"55",28,-0.109996715772484,0.0813424928024756,-0.269425072078045,0.0494316405330767,"Control",40
"56",28,0.367637700032741,0.132164978661538,0.108599101838621,0.626676298226861,"CMV.pbmc",35
"57",29,-0.107794097063294,0.0827454294979099,-0.269972158764496,0.0543839646379074,"Control",40
"58",29,0.383976651107561,0.136494906619393,0.116451550060393,0.651501752154729,"CMV.pbmc",35
"59",30,-0.105591478354104,0.0841943485470959,-0.270609369208224,0.0594264125000159,"Control",40
"60",30,0.400342954163234,0.141253658051048,0.123490871698645,0.677195036627824,"CMV.pbmc",35
"61",31,-0.103388859644914,0.0856869173992294,-0.271332131693662,0.0645544124038338,"Control",40
"62",31,0.416659947392889,0.146441906898436,0.129639084044586,0.703680810741191,"CMV.pbmc",35
"63",32,-0.101186240935724,0.0872208952477442,-0.272136054320644,0.0697635724491949,"Control",40
"64",32,0.432893938729466,0.152077393166103,0.134827725261167,0.730960152197766,"CMV.pbmc",35
"65",33,-0.0989836222265345,0.088794136066011,-0.273016930954265,0.0750496865011961,"Control",40
"66",33,0.449060913641274,0.158193418528072,0.139007510734982,0.759114316547566,"CMV.pbmc",35
"67",34,-0.0967810035173446,0.0904045901280854,-0.273970744205497,0.0804087371708081,"Control",40
"68",34,0.465179624839008,0.164795615334916,0.142186153972456,0.788173095705561,"CMV.pbmc",35
"69",35,-0.0945783848081547,0.0920503042994608,-0.27499366600105,0.085836896384741,"Control",40
"70",35,0.481268795962264,0.171858421488206,0.144432479405476,0.818105112519051,"CMV.pbmc",35
"71",36,-0.0923757660989648,0.0937294213158875,-0.276082056169885,0.0913305239719555,"Control",40
"72",37,-0.0901731473897749,0.0954401782269707,-0.277232459392721,0.0968861646131714,"Control",40
"73",38,-0.087970528680585,0.0971809041395691,-0.27844160077918,0.10250054341801,"Control",40
"74",40,-0.0835652912622052,0.100746022740652,-0.281023867419536,0.113893284895125,"Control",40
"75",0,-0.181694205438344,0.0699379113452334,-0.318769992828957,-0.0446184180477315,"Control",40
"76",0,-0.169596623662267,0.0870489648761155,-0.340209459710946,0.00101621238641128,"Anelloviridae.pbmc",37
"77",1,-0.180486153643754,0.0692752032537121,-0.316263057042721,-0.0447092502447859,"Control",40
"78",1,-0.130770228124768,0.081689516172484,-0.290878737737339,0.0293382814878024,"Anelloviridae.pbmc",37
"79",2,-0.179278101849163,0.0686870061188716,-0.313902160048034,-0.0446540436502922,"Control",40
"80",2,-0.0924193039831815,0.0785223214333507,-0.246320225975026,0.0614816180086634,"Anelloviridae.pbmc",37
"81",3,-0.178070050054572,0.0681752484963895,-0.311691081744564,-0.0444490183645803,"Control",40
"82",3,-0.0550193226334177,0.0772786549884754,-0.206482703184526,0.0964440579176906,"Anelloviridae.pbmc",37
"83",4,-0.176861998259982,0.0677416627213263,-0.309633217446641,-0.0440907790733225,"Control",40
"84",4,-0.0190457554713887,0.0771967294053391,-0.170348564830137,0.13225705388736,"Anelloviridae.pbmc",37
"85",5,-0.175653946465391,0.0673877576356944,-0.307731524430266,-0.0435763685005159,"Control",40
"86",5,0.0150135132799549,0.0774989778758163,-0.136881692195312,0.166908718755221,"Anelloviridae.pbmc",37
"87",6,-0.1744458946708,0.0671147936884214,-0.305988473129942,-0.0429033162116582,"Control",40
"88",6,0.0465263002833339,0.078012454386439,-0.10637530065966,0.199427901226328,"Anelloviridae.pbmc",37
"89",7,-0.173237842876209,0.0669237612478652,-0.304406004631983,-0.0420696811204363,"Control",40
"90",7,0.074767325998677,0.0788793780557678,-0.0798334141135469,0.229368066110901,"Anelloviridae.pbmc",37
"91",8,-0.172029791081619,0.0668153630024104,-0.302985496180313,-0.0410740859829244,"Control",40
"92",8,0.0990097592825328,0.0800159490780479,-0.0578186190992321,0.255838137664298,"Anelloviridae.pbmc",37
"93",9,-0.170821739287028,0.0667900012063697,-0.301727736178899,-0.0399157423951567,"Control",40
"94",9,0.11853603549526,0.0810996779748591,-0.0404164124932599,0.27748848348378,"Anelloviridae.pbmc",37
"95",10,-0.169613687492437,0.0668477703126399,-0.300632909752017,-0.0385944652328573,"Control",40
"96",10,0.133184580225842,0.0820612037311978,-0.0276524236153098,0.294021584066993,"Anelloviridae.pbmc",37
"97",11,-0.168405635697847,0.0669884552385232,-0.299700595345326,-0.0371106760503677,"Control",40
"98",11,0.143655603917627,0.0832093385840028,-0.0194317028844174,0.306742910719672,"Anelloviridae.pbmc",37
"99",12,-0.167197583903256,0.0672115352937075,-0.298929772424565,-0.0354653953819465,"Control",40
"100",12,0.150723449044449,0.0846143695759653,-0.0151176678990047,0.316564565987903,"Anelloviridae.pbmc",37
"101",13,-0.165989532108665,0.0675161937154008,-0.29831884016408,-0.0336602240532501,"Control",40
"102",13,0.15516245808014,0.0860017122504771,-0.0133978005395722,0.323722716699852,"Anelloviridae.pbmc",37
"103",14,-0.164781480314074,0.0679013324002165,-0.297865646320781,-0.0316973143073673,"Control",40
"104",14,0.157637896109544,0.0871477568287949,-0.0131685686083481,0.328444360827437,"Anelloviridae.pbmc",37
"105",15,-0.163573428519483,0.0683655912053412,-0.297567525063741,-0.0295793319752264,"Control",40
"106",15,0.158378718661554,0.0883846655835344,-0.0148520426677904,0.331609479990898,"Anelloviridae.pbmc",37
"107",16,-0.162365376724893,0.0689073709573532,-0.297421342070646,-0.0273094113791391,"Control",40
"108",16,0.157504803876071,0.0899637217739332,-0.01882085071602,0.333830458468162,"Anelloviridae.pbmc",37
"109",17,-0.161157324930302,0.0695248593967051,-0.297423545378055,-0.0248911044825486,"Control",40
"110",17,0.155136029892999,0.0917150325677631,-0.0246221307807347,0.334894190566733,"Anelloviridae.pbmc",37
"111",18,-0.159949273135711,0.0702160591558131,-0.297570220217438,-0.0223283260539834,"Control",40
"112",18,0.151410308686272,0.0932476644135226,-0.0313517552067097,0.334172372579253,"Anelloviridae.pbmc",37
"113",19,-0.15874122134112,0.0709788168542135,-0.297857146040643,-0.019625296641597,"Control",40
"114",19,0.146675195550429,0.0945933219568529,-0.0387243086630041,0.332074699763863,"Anelloviridae.pbmc",37
"115",20,-0.157533169546529,0.0718108523486474,-0.298279853849001,-0.0167864852440567,"Control",40
"116",20,0.141413499535243,0.0959919319234173,-0.046727229841076,0.329554228911561,"Anelloviridae.pbmc",37
"117",21,-0.156325117751938,0.0727097874080003,-0.298833682395183,-0.0138165531086936,"Control",40
"118",21,0.136110283919735,0.0973908913104317,-0.0547723554709655,0.326992923310436,"Anelloviridae.pbmc",37
"119",22,-0.155117065957347,0.0736731732159214,-0.299513832087334,-0.0107202998273603,"Control",40
"120",22,0.131244495594666,0.0984729008863105,-0.0617588435956853,0.324247834785016,"Anelloviridae.pbmc",37
"121",23,-0.153909014162756,0.0746985161741271,-0.300315415562628,-0.00750261276288441,"Control",40
"122",23,0.126928098154787,0.0991762911330338,-0.0674538605862183,0.321310056895792,"Anelloviridae.pbmc",37
"123",24,-0.152700962368165,0.0757833015539866,-0.301233504043517,-0.00416842069281304,"Control",40
"124",24,0.122704231086049,0.0998676154738352,-0.0730326984645634,0.31844116063666,"Anelloviridae.pbmc",37
"125",25,-0.151492910573574,0.0769250146997422,-0.302263168895283,-0.000722652251865186,"Control",40
"126",25,0.118067102768265,0.100725397175248,-0.0793510480237127,0.315485253560243,"Anelloviridae.pbmc",37
"127",26,-0.150284858778983,0.0781211597428806,-0.303399518305529,0.00282980074756328,"Control",40
"128",26,0.112510921581252,0.101618772945489,-0.0866582135450595,0.311680056707563,"Anelloviridae.pbmc",37
"129",27,-0.149076806984392,0.0793692757832832,-0.304637728998654,0.00648411502987029,"Control",40
"130",27,0.10561884675658,0.102455132596462,-0.09518952316376,0.306427216676921,"Anelloviridae.pbmc",37
"131",28,-0.147868755189801,0.0806669505642252,-0.305973073038355,0.0102355626587535,"Control",40
"132",28,0.0973298409328494,0.103690168502921,-0.105899154883765,0.300558836749463,"Anelloviridae.pbmc",37
"133",29,-0.14666070339521,0.0820118316771399,-0.307400939788565,0.0140795329981457,"Control",40
"134",29,0.0876718176004149,0.105810541349324,-0.119713032628945,0.295056667829775,"Anelloviridae.pbmc",37
"135",30,-0.145452651600619,0.0834016355412847,-0.308916853513272,0.0180115503120352,"Control",40
"136",30,0.0766726902496324,0.109020610082904,-0.137003779085443,0.290349159584708,"Anelloviridae.pbmc",37
"137",31,-0.144244599806027,0.0848341543651319,-0.310516487020597,0.0220272874085424,"Control",40
"138",31,0.0643697584487982,0.113391090545527,-0.157872695188155,0.286612212085751,"Anelloviridae.pbmc",37
"139",32,-0.143036548011436,0.0863072612945005,-0.312195671752945,0.0261225757300725,"Control",40
"140",32,0.0509094349222677,0.119302886068946,-0.182919925024552,0.284738794869087,"Anelloviridae.pbmc",37
"141",33,-0.141828496216845,0.0878189138979082,-0.313950404618169,0.0302934121844789,"Control",40
"142",33,0.0365085279789511,0.127190868093949,-0.212780992647574,0.285798048605476,"Anelloviridae.pbmc",37
"143",34,-0.140620444422254,0.0893671562341434,-0.315776852041939,0.0345359631974314,"Control",40
"144",34,0.0213850191875009,0.137144423929714,-0.247413112395232,0.290183150770234,"Anelloviridae.pbmc",37
"145",35,-0.139412392627663,0.0909501197503609,-0.317671351727975,0.0388465664726495,"Control",40
"146",35,0.00575596040692558,0.148970119657708,-0.286220108894805,0.297732029708656,"Anelloviridae.pbmc",37
"147",36,-0.138204340833072,0.0925660232039445,-0.319630412504902,0.0432217308387585,"Control",40
"148",36,-0.0102173790824075,0.162585338512876,-0.328878786981897,0.308444028817083,"Anelloviridae.pbmc",37
"149",37,-0.13699628903848,0.094213171750893,-0.321650712539517,0.0476581344625563,"Control",40
"150",37,-0.026460192997025,0.178167842010344,-0.375662746540521,0.322742360546471,"Anelloviridae.pbmc",37
"151",38,-0.135788237243889,0.0958899553230346,-0.323729096156192,0.0521526216684134,"Control",40
"152",40,-0.133372133654707,0.0993263979089688,-0.32804829627038,0.0613040289609665,"Control",40
