"","virus_compartment","feature","shape","average","summed_virus_smooth_coefficients","average_virus_smooth_coefficients","average_coefficient","virus_n","control_n","shape.adj","average.adj"
"42","Anelloviridae.pbmc","X409","0.0016268442907898","0.00337348225957647","0.273086150804258","0.0303429056449175","0.0666584754885004","164","488",0.0243287168940838,0.0241277318130578
"43","Anelloviridae.pbmc","X415","0.148605482312175","0.776734251454826","0.491495555591772","0.0546106172879746","-0.00661474415968946","164","488",0.366226244799293,0.86772688872203
"44","Anelloviridae.pbmc","X424","0.109338184050904","0.00719047241127062","0.574356341787955","0.0638173713097727","0.0721639240653133","164","488",0.309776596715644,0.0360114672540795
"45","Anelloviridae.pbmc","X439","0.100689229475422","0.00218332799100247","0.609730242130893","0.0677478046812104","0.0845787942117165","164","488",0.300273611503834,0.0183364175942729
"46","Anelloviridae.pbmc","X444","0.764346484717225","0.535562577766538","0.0899081077773873","0.00998978975304304","-0.0133851462404879","164","488",0.876202067846575,0.695837580421801
"47","Anelloviridae.pbmc","X445","0.506782272659132","0.0439892419626247","0.277967837660713","0.0308853152956348","0.0549673915894099","164","488",0.699083302745721,0.135256641174799
"48","Anelloviridae.pbmc","X452","0.340082280391954","0.395447981802194","0.379045326513267","0.042116147390363","0.0306681690603575","164","488",0.575254859891788,0.578232826724097
"49","Anelloviridae.pbmc","X460","0.204800159233794","0.577476295645691","0.239108719814385","0.0265676355349317","0.00940324787496134","164","488",0.424649926160558,0.729327068205115
"50","Anelloviridae.pbmc","X461","0.00884318440553483","0.183346809087324","-0.454305928876585","-0.0504784365418428","0.0140556365345498","164","488",0.072735191735524,0.359201668401146
"51","Anelloviridae.pbmc","X480","0.0711225225068743","0.271744333457453","-0.512692819212482","-0.0569658688013869","-0.0216650101694864","164","488",0.25573016289357,0.459660080758365
"52","Anelloviridae.pbmc","X482","0.125251864797667","0.137413683142557","0.465284424830527","0.0516982694256141","-0.0263072822299862","164","488",0.336390722599449,0.304438395649167
"53","Anelloviridae.pbmc","X498","0.15033033974235","0.177788256301787","-0.531912109467968","-0.0591013454964409","0.0394888704751515","164","488",0.36909464011368,0.355576512603574
"54","Anelloviridae.pbmc","X503","0.304939603989224","0.00578004944801064","-0.289299823292989","-0.0321444248103321","-0.0525959491125191","164","488",0.540921688013997,0.0311743650556639
"55","Anelloviridae.pbmc","X512","0.187283861473903","0.56886858371958","0.529322215675322","0.0588135795194802","0.0121977128227935","164","488",0.412149768728522,0.722616849589737
"56","Anelloviridae.pbmc","X519","0.559103156576329","0.0904053834154378","-0.342439083815319","-0.038048787090591","0.0546590903821301","164","488",0.731391405620725,0.234577494634629
"57","Anelloviridae.pbmc","X533","0.0744364299253122","2.00414299494973e-05","-0.400767869002348","-0.0445297632224831","0.114027215567575","164","488",0.260527504738593,0.00131872609067692
"58","Anelloviridae.pbmc","X535","0.117529070261075","0.00490610284315148","0.474198966133928","0.0526887740148809","-0.0586100581789715","164","488",0.323184371013005,0.0283176813227515
"59","Anelloviridae.pbmc","X561","0.105263904954055","0.661021738167878","0.256554640391517","0.028506071154613","-0.00970702006214169","164","488",0.305305325183084,0.784753131525544
"60","Anelloviridae.pbmc","X563","0.762419336399689","0.626359431661737","0.101755158646523","0.0113061287385025","-0.00917104824356724","164","488",0.875518190839433,0.767494424643246
"61","Anelloviridae.pbmc","X564","0.446527458233641","0.181263721611138","-0.271246299088185","-0.030138477676465","-0.0293577291264582","164","488",0.648868688199944,0.357100385689008
"62","Anelloviridae.pbmc","X565","0.317615652194863","0.00166853160192959","-0.261454864449592","-0.0290505404943991","-0.0692431084147121","164","488",0.554353048127904,0.015039641014653
"63","Anelloviridae.pbmc","X566","0.802118723527127","0.925959481923188","-0.0185581015418113","-0.00206201128242348","0.00183763911280173","164","488",0.896085093515874,0.959498171819618
"64","Anelloviridae.pbmc","X572","0.390316987710668","0.251722668267462","0.315502500139213","0.0350558333488015","0.0262707878623485","164","488",0.600395324570394,0.438118548315037
"65","Anelloviridae.pbmc","X799","0.131423444706826","0.125544293076194","0.146261494362517","0.0162512771513908","0.0320290655243097","164","488",0.344528392896779,0.289853139803985
"66","Anelloviridae.pbmc","X800","0.310874077636609","0.355468751248281","-0.367505698371534","-0.040833966485726","0.0222400802519101","164","488",0.545480381559703,0.536600925056362
"67","Anelloviridae.pbmc","X803","0.286784179602813","0.629509435297907","0.357821570068209","0.039757952229801","-0.0118248533993913","164","488",0.519481444680579,0.769920461758407
"68","Anelloviridae.pbmc","X806","0.0827439967367675","0.000287392464420067","0.494429237967837","0.0549365819964263","0.0888514738127981","164","488",0.266956372997259,0.00561984688374178
"69","Anelloviridae.pbmc","X811","0.212170101853899","0.0357574796301999","-0.395132762195303","-0.0439036402439226","-0.0415361627907882","164","488",0.43235096744626,0.117264779380473
"70","Anelloviridae.pbmc","X815","0.828009661981964","0.118910228398921","-0.0604799877264857","-0.00671999863627619","-0.0337171087269288","164","488",0.907831401335847,0.279439036737464
"71","Anelloviridae.pbmc","X821","0.630008579348057","0.000179679256700096","-0.12270806544566","-0.0136342294939622","0.10326499792083","164","488",0.780688597384221,0.00437885003365419
"72","Anelloviridae.pbmc","X823","0.881693906418518","0.368539386487816","-0.0469931641939875","-0.00522146268822084","-0.0185332644527332","164","488",0.935917122401287,0.55201600576828
"73","Anelloviridae.pbmc","X825","0.275647590318405","0.824143200535769","0.560278218459642","0.0622531353844047","-0.00661609304821861","164","488",0.510918632195804,0.901714760199249
"74","Anelloviridae.pbmc","X848","0.163551563257741","0.0345721868129538","0.53198857787067","0.05910984198563","0.08865704640032","164","488",0.38320695939442,0.114891408701634
"75","Anelloviridae.pbmc","X878","0.23293961939249","0.234372566590825","0.601726695037711","0.0668585216708568","0.0327161160237701","164","488",0.460283091772548,0.420612237508212
"76","Anelloviridae.pbmc","X888","0.00505564627579963","0.0013637483326688","0.305904257607672","0.033989361956408","0.10086674907614","164","488",0.0506341638678462,0.0137243877185104
"77","Anelloviridae.pbmc","X891","0.257019912863672","0.00331595750220854","0.332959768322904","0.036995529813656","0.0880902361524713","164","488",0.48597443294338,0.0239769234775079
"78","Anelloviridae.pbmc","X892","0.20282719038292","0.000689788646674624","0.236978880585376","0.0263309867317085","0.0711999159449144","164","488",0.424649926160558,0.00965704105344474
"79","Anelloviridae.pbmc","X893","0.000362834521654698","2.01089197945803e-06","0.670541311126227","0.0745045901251364","0.122080438551683","164","488",0.0099477131353663,0.000264633384496677
"80","Anelloviridae.pbmc","X917","0.0827645898046213","0.96421238713737","0.490139388330799","0.0544599320367554","0.000812957042397077","164","488",0.266956372997259,0.98100627036078
"81","Anelloviridae.pbmc","X925","0.52001453636038","0.68800727106781","-0.256877820279211","-0.0285419800310234","-0.00969320196581578","164","488",0.705843265523728,0.807989690488906
"82","Anelloviridae.pbmc","X926","0.200364190902187","0.7985934631722","-0.447161521041562","-0.0496846134490624","0.00504228993933981","164","488",0.424649926160558,0.883150418096315
"83","Anelloviridae.pbmc","X932","9.65172764283428e-05","0.00106687242664264","1.16273589412859","0.129192877125399","0.0945454814699227","164","488",0.00453631199213211,0.0127636737587429
"84","Anelloviridae.pbmc","X935","0.383556639275486","0.00762350273175852","-0.648540431154718","-0.0720600479060798","0.147206227873712","164","488",0.596065182929257,0.0374348119216202
"85","Anelloviridae.pbmc","X980","0.979453867813872","0.50901864631063","-0.00516482342243758","-0.000573869269159731","0.0196851256178914","164","488",0.991508684648504,0.6773187587756
"86","Anelloviridae.pbmc","X1002","0.226920693661223","0.0925386882408076","-0.283890072253107","-0.0315433413614564","0.0391161953590874","164","488",0.455225050088673,0.235098289044214
"87","Anelloviridae.pbmc","X1004","0.556337016595815","0.305851106720833","0.170906103518437","0.0189895670576041","-0.0277149903889267","164","488",0.729222623346706,0.496001816940224
"88","Anelloviridae.pbmc","X1021","0.137918784760674","0.933058413367637","0.47932861658176","0.0532587351757511","-0.0019082813273769","164","488",0.349040616817398,0.965334018861486
"89","Anelloviridae.pbmc","X1022","0.0621139668611771","0.0336736428843736","0.651402923492144","0.0723781026102383","0.074597538920625","164","488",0.240417589380321,0.112473385877755
"90","Anelloviridae.pbmc","X1023","0.79182242248502","0.263410674888662","0.117463576299834","0.0130515084777594","-0.0259929942906543","164","488",0.887596514472135,0.450192789809713
"91","Anelloviridae.pbmc","X1024","0.110163713725624","0.188529360456798","0.459283205742448","0.0510314673047165","0.0386343654759789","164","488",0.309776596715644,0.364401893894937
"92","Anelloviridae.pbmc","X1025","0.0117799790105425","0.0960691198029696","-1.0358437012073","-0.115093744578588","0.0502566713521501","164","488",0.0842524585754018,0.241968947411768
"93","Anelloviridae.pbmc","X1026","0.396203902853259","0.19620352488227","0.450056748711514","0.0500063054123904","-0.0300160601269853","164","488",0.607697361485884,0.373126934602698
"94","Anelloviridae.pbmc","X1052","0.9952735292689","0.520818458608426","0.00280892986108155","0.00031210331789795","-0.0132139201709429","164","488",0.997322186069753,0.680869054115452
"95","Anelloviridae.pbmc","X1053","0.00104307703406342","0.82655334686968","1.27210678761476","0.141345198623863","-0.00619315897073668","164","488",0.0207983238913252,0.901714760199249
"96","Anelloviridae.pbmc","X1082","0.553207981524202","0.00129870523040643","-0.288308062273342","-0.0320342291414824","0.0973783664038482","164","488",0.727788219617633,0.0137117450735301
"97","Anelloviridae.pbmc","X1083","0.0374421778353787","5.11872974465229e-05","-1.14910872722463","-0.127678747469403","0.13224159394745","164","488",0.181980709516962,0.00187118009554512
"98","Anelloviridae.pbmc","X1084","0.431579619633923","0.000166526571072255","-0.22122726188519","-0.0245808068761322","0.081189666395954","164","488",0.633882566337324,0.00421440322175168
"99","Anelloviridae.pbmc","X1087","0.00122313698128346","1.53582717065413e-07","1.22780273509207","0.136422526121341","0.158578810375664","164","488",0.022994975248129,5.50713566529569e-05
"100","Anelloviridae.pbmc","X1094","0.900944461135736","0.716063562446462","0.0339370388039264","0.00377078208932516","-0.00857826648740291","164","488",0.940986437186213,0.825166066707131
"101","Anelloviridae.pbmc","X1105","0.643240489465027","0.0492012025624071","-0.207204553513223","-0.0230227281681358","0.0668203066355984","164","488",0.792607194883872,0.146490458307981
"102","Anelloviridae.pbmc","X1110","0.135359802844655","0.000468456211591564","-0.497610394157399","-0.0552900437952666","0.0865494768290714","164","488",0.347772562769649,0.00730878008564939
"103","Anelloviridae.pbmc","X1111","0.593305770946669","0.00166091345266972","-0.187984099187929","-0.0208871221319921","0.108140840317076","164","488",0.749931754040208,0.015039641014653
"104","Anelloviridae.pbmc","X1113","0.487397571466448","2.28145285419236e-05","0.219536535117383","0.0243929483463759","0.146407210832667","164","488",0.683165307700092,0.00136472361641688
"105","Anelloviridae.pbmc","X1114","0.560887347291139","0.0305146656363719","0.191410171570008","0.021267796841112","0.0783956680367327","164","488",0.732269592296765,0.105677105203856
"106","Anelloviridae.pbmc","X1123","0.895944734448493","0.969000511894457","-0.0890010454021803","-0.00988900504468669","0.00201902640891145","164","488",0.937252202332446,0.98100627036078
"107","Anelloviridae.pbmc","X1124","0.00370977514914739","0.990062575343884","-0.234706986065761","-0.0260785540073068","-0.000222271644479735","164","488",0.0451243650744853,0.993985636569912
"108","Anelloviridae.pbmc","X1134","0.00472106659096516","0.115790328981263","-0.919480114179975","-0.102164457131108","0.037576071168634","164","488",0.0501042228525012,0.275054283284011
"109","Anelloviridae.pbmc","X1135","0.0620446940410734","0.47180448901949","1.40115661415524","0.155684068239471","0.0382420325322825","164","488",0.240417589380321,0.642748144461334
"110","Anelloviridae.pbmc","X1136","0.856528630976194","0.695904728951262","-0.134496344181448","-0.0149440382423831","-0.0172621765304348","164","488",0.919405936675915,0.812640720697017
"111","Anelloviridae.pbmc","X1137","0.00257559203196384","0.187772992951947","1.11413281060472","0.123792534511635","0.0350593844549743","164","488",0.0345865215720859,0.364401893894937
"112","Anelloviridae.pbmc","X1140","0.885202667589364","0.0699306389772856","-0.0478855610794425","-0.00532061789771584","-0.0414586347230931","164","488",0.935917122401287,0.194153419607822
"113","Anelloviridae.pbmc","X1143","0.284722696446689","0.77433339199145","0.454804055900854","0.0505337839889837","0.00758743627706094","164","488",0.518912020848194,0.866515938657099
"114","Anelloviridae.pbmc","X1162","0.353260632537793","0.00377602532711626","0.277786315552416","0.0308651461724906","0.0892532336909622","164","488",0.582072139054574,0.0253725811420589
"115","Anelloviridae.pbmc","X1221","0.0104199875288458","0.00131282665597629","0.762455230372838","0.0847172478192042","0.0934715142043155","164","488",0.0779130885679607,0.0137117450735301
"116","Anelloviridae.pbmc","X1224","0.402202055310207","0.847687714313476","-0.366080442483406","-0.0406756047203784","-0.00541368970838466","164","488",0.612613315727121,0.912800888836672
"117","Anelloviridae.pbmc","X1231","0.0551116261283379","0.000719458854055291","0.720361632323148","0.0800401813692386","0.113636131614759","164","488",0.230720467390907,0.00980766365186429
"118","Anelloviridae.pbmc","X1239","0.353843245625881","0.136894203568225","0.31651878107866","0.0351687534531845","0.0365398507221243","164","488",0.582072139054574,0.304312114688824
"119","Anelloviridae.pbmc","X1242","0.237486033284457","7.68039164548744e-05","0.0822092017751689","0.00913435575279655","0.0749567669851525","164","488",0.463696765285379,0.00240652271558606
"120","Anelloviridae.pbmc","X1254","0.0119535672255611","0.00403051054127763","0.145922433741531","0.016213603749059","0.0879203209738132","164","488",0.0845747014453678,0.0258820737582751
"121","Anelloviridae.pbmc","X1256","0.452626954429047","0.00977035407498203","0.204256919221586","0.0226952132468429","0.0499362359684251","164","488",0.65028064631946,0.0455949856832495
"122","Anelloviridae.pbmc","X1258","0.337659514944002","0.644540231086682","0.267803782157721","0.0297559757953023","0.0195191420489642","164","488",0.572962060936059,0.77480885272547
"123","Anelloviridae.pbmc","X1268","0.834091796064138","0.325438470901574","-0.0689523880512368","-0.00766137645013742","0.0211447640791914","164","488",0.910640596689243,0.511731348984338
"124","Anelloviridae.pbmc","X1342","0.0108363960021015","0.0603320883015596","-0.425347387581862","-0.0472608208424291","0.0613516495608866","164","488",0.0801162760604807,0.173355956779154
"125","Anelloviridae.pbmc","X1442","0.371019555416019","0.18940037646211","0.38436621297837","0.0427073569975967","0.034916219141927","164","488",0.590418060913456,0.364401893894937
"126","Anelloviridae.pbmc","X1489","0.0404212443744923","0.0289196851029466","0.710039315595661","0.0788932572884068","0.0566415112272985","164","488",0.192207424002641,0.101760175388978
"127","Anelloviridae.pbmc","X1518","0.151301230818427","0.236514480057809","-0.279042811070873","-0.0310047567856526","0.024964543539649","164","488",0.370097434492658,0.420612237508212
"128","Anelloviridae.pbmc","X1526","0.114317214759434","0.00387866721535313","0.50292591508687","0.0558806572318744","0.0686276221128298","164","488",0.317387035070496,0.0255216302770236
"129","Anelloviridae.pbmc","X1528","0.533365250889191","0.863856331436208","-0.223215917108587","-0.0248017685676207","0.00500083796902832","164","488",0.717698026758871,0.922755626761404
"130","Anelloviridae.pbmc","X1537","0.196651768514003","0.213636399113257","0.103268179785547","0.0114742421983941","0.019626440730843","164","488",0.424649926160558,0.393761206208748
"131","Anelloviridae.pbmc","X1538","0.0161166236694318","0.00265628958474613","-0.65883600006641","-0.0732040000073789","-0.0628854435987675","164","488",0.102951962025067,0.020807601747178
"132","Anelloviridae.pbmc","X1539","0.994884255376011","0.325599586669958","0.00544572494738938","0.000605080549709931","0.0157694257745955","164","488",0.997322186069753,0.511731348984338
"133","Anelloviridae.pbmc","X1547","0.650387087279206","0.734058226703003","-0.157070257038351","-0.0174522507820391","-0.00824971553030752","164","488",0.795454839088694,0.840017935948828
"134","Anelloviridae.pbmc","X1628","0.999587355410914","0.0727100267579614","-0.000477738745645364","-5.30820828494849e-05","0.0876967276358108","164","488",0.999587355410914,0.201021838683776
"135","Anelloviridae.pbmc","X1629","0.356561879003017","0.0325975588875054","0.661165170124984","0.0734627966805538","0.122633504538346","164","488",0.584396862285197,0.110562854371023
"136","Anelloviridae.pbmc","X1668","0.00912813993805583","0.0870594379132205","2.18461258962755","0.242734732180839","-0.0957997429813137","164","488",0.0732477570639114,0.23006068332088
"137","Anelloviridae.pbmc","X2029","0.823591239587138","0.977999033164618","-0.108713846565401","-0.0120793162850446","0.000906184008218732","164","488",0.907743778305422,0.988515151800797
"138","Anelloviridae.pbmc","X2050","0.0894013743381066","2.80630827009458e-05","0.753002328268966","0.0836669253632185","0.158576108165884","164","488",0.278755075016051,0.00139200316827384
"139","Anelloviridae.pbmc","X2051","0.412039068840492","0.00642993106633775","-0.0814637568334676","-0.00905152853705196","0.115760181810763","164","488",0.617537864719039,0.033578528901986
"140","Anelloviridae.pbmc","X100000007","0.357195070729152","0.0197922296464299","0.249160739902004","0.0276845266557782","0.0486407545694954","164","488",0.584396862285197,0.0760320666564232
"141","Anelloviridae.pbmc","X100000014","0.984558989193875","0.00601991745926042","0.0113041489362074","0.00125601654846749","0.115662789365681","164","488",0.995145644991659,0.0320246767164503
"142","Anelloviridae.pbmc","X100000036","0.749338428665819","0.369129243978789","0.0960728397889904","0.0106747599765545","-0.0204595723841087","164","488",0.866546021198786,0.55201600576828
"143","Anelloviridae.pbmc","X100000039","0.0693931234991084","0.0116201230691902","0.679418852742942","0.0754909836381046","0.0589567270140625","164","488",0.254267307622093,0.0513157112719943
"144","Anelloviridae.pbmc","X100000042","0.0287091575593764","0.28870798993011","-0.995876812183514","-0.110652979131502","0.0451397417094911","164","488",0.148745084047793,0.477311199432192
"145","Anelloviridae.pbmc","X100000054","0.29117065021003","0.203414465076102","0.359599729739739","0.0399555255266376","0.0302241793693372","164","488",0.52347073179836,0.381602612948201
"146","Anelloviridae.pbmc","X100000096","0.0785023673704218","0.298950807878788","-1.00352714935841","-0.111503016595379","0.0413208526382082","164","488",0.263527868186069,0.49054770968639
"147","Anelloviridae.pbmc","X100000257","0.823503411393854","0.000918241667859841","0.0956077976123643","0.010623088623596","0.135218877551807","164","488",0.907743778305422,0.0118471179892505
"148","Anelloviridae.pbmc","X100000258","0.605862840746177","0.1068790185762","-0.283163709100263","-0.0314626343444737","0.0528196783953864","164","488",0.762098401364395,0.261018644559948
"149","Anelloviridae.pbmc","X100000263","0.301273154838658","0.541342098326321","-0.332190875443029","-0.0369100972714477","0.0176812262424827","164","488",0.53868949968434,0.699329952343483
"150","Anelloviridae.pbmc","X100000265","0.154922709307103","0.54303567385008","0.0721801345928139","0.0080200149547571","0.0146608943514317","164","488",0.375771622361736,0.699329952343483
"151","Anelloviridae.pbmc","X100000269","0.0916311889033242","0.742172492076042","0.741019256253068","0.0823354729170076","-0.00757712460338669","164","488",0.280434057201801,0.845159921046472
"152","Anelloviridae.pbmc","X100000282","0.887953161041165","0.00689559932645557","-0.0529238428241141","-0.00588042698045713","0.092157779953696","164","488",0.935917122401287,0.0352928015048893
"153","Anelloviridae.pbmc","X100000406","0.616999920362541","0.0791477847719784","0.163157680056234","0.0181286311173594","0.036471600923482","164","488",0.768912779542712,0.216763087646894
"154","Anelloviridae.pbmc","X100000436","0.126722089067232","0.00727891359390969","0.137833514718411","0.0153148349687123","-0.168379255174433","164","488",0.338955831732677,0.0360114672540795
"155","Anelloviridae.pbmc","X100000442","0.000472833302473497","0.588395913099557","-1.45261627538668","-0.161401808376298","-0.0280336074144808","164","488",0.0119663197318293,0.737456211084778
"156","Anelloviridae.pbmc","X100000445","0.00228869434370532","6.58476978366494e-05","-1.80352423374726","-0.200391581527473","-0.21215781132941","164","488",0.0313741849616271,0.00228040974613238
"157","Anelloviridae.pbmc","X100000463","0.346103134853084","0.00726509264354474","-0.277600541277266","-0.0308445045863629","0.0691155370497153","164","488",0.576546487932479,0.0360114672540795
"158","Anelloviridae.pbmc","X100000467","0.544704016908972","0.111821707287977","0.352172842827301","0.0391303158697001","0.069072565777683","164","488",0.723215302586978,0.268535340859448
"159","Anelloviridae.pbmc","X100000491","0.422822283687232","0.0454883005004162","0.249583751977923","0.027731527997547","0.0491345126911877","164","488",0.625971760613306,0.138570841339231
"160","Anelloviridae.pbmc","X100000551","0.902576091966068","0.252350957160181","-0.0395792962106999","-0.00439769957896666","-0.0271874778079683","164","488",0.941196622050194,0.438118548315037
"161","Anelloviridae.pbmc","X100000580","0.017709313661321","0.42238520879225","-0.756530077555873","-0.0840588975062081","-0.0357465979300667","164","488",0.105933894446811,0.60816076014289
"162","Anelloviridae.pbmc","X100000616","0.0220959553542251","0.432472786999154","-0.428193990970422","-0.0475771101078246","-0.0136343455898164","164","488",0.120783826619874,0.617282199230897
"163","Anelloviridae.pbmc","X100000626","0.543296710048908","0.0410833529556472","-0.184610659939065","-0.020512295548785","-0.0362549377358414","164","488",0.723215302586978,0.128727839261028
"164","Anelloviridae.pbmc","X100000656","0.155334166082663","0.0374467519415884","0.566042157451886","0.0628935730502095","0.0630975797682833","164","488",0.375771622361736,0.120194940378367
"165","Anelloviridae.pbmc","X100000657","0.118375930502956","0.0909561337391558","0.336212248834571","0.0373569165371746","0.029032169757038","164","488",0.323200673323423,0.234655252209535
