"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"1",0,-0.211633263814945,0.073440354402324,-0.355573713455358,-0.0676928141745327,"Control",40
"2",0,-0.00438554177472096,0.125706986278054,-0.250766707484778,0.241995623935336,"CMV.pbmc",35
"3",1,-0.211533213514255,0.070233097948963,-0.349187556016896,-0.0738788710116133,"Control",40
"4",1,-0.0734102867807426,0.110524742165295,-0.290034800825296,0.143214227263811,"CMV.pbmc",35
"5",2,-0.209665077703548,0.0692065448295505,-0.345307413063924,-0.0740227423431725,"Control",40
"6",2,-0.139943885472995,0.101140422444644,-0.338175470845663,0.0582876998996733,"CMV.pbmc",35
"7",3,-0.20426077087281,0.0697783950085439,-0.341023911988566,-0.0674976297570547,"Control",40
"8",3,-0.201495191537708,0.0974897594073461,-0.392571608837581,-0.0104187742378343,"CMV.pbmc",35
"9",4,-0.193552207512025,0.0709589787046064,-0.332629250152798,-0.054475164871252,"Control",40
"10",4,-0.255573058661112,0.0974630312171703,-0.446597089670869,-0.0645490276513551,"CMV.pbmc",35
"11",5,-0.175981742625685,0.0720166490126783,-0.317131780977796,-0.0348317042735733,"Control",40
"12",5,-0.299894346650664,0.0986430773145119,-0.493231225511307,-0.106557467790021,"CMV.pbmc",35
"13",6,-0.151662984750406,0.0730679349737147,-0.294873505723602,-0.00845246377721076,"Control",40
"14",6,-0.333827835646825,0.100494790693828,-0.530794006040619,-0.13686166525303,"CMV.pbmc",35
"15",7,-0.121506516849469,0.0743727164026833,-0.26727436243114,0.0242613287322012,"Control",40
"16",7,-0.357530060750616,0.103218652810054,-0.559834902791066,-0.155225218710165,"CMV.pbmc",35
"17",8,-0.0864278301197291,0.0757108561999128,-0.234818381510249,0.0619627212707911,"Control",40
"18",8,-0.371162408517782,0.106280001215165,-0.579467383176378,-0.162857433859185,"CMV.pbmc",35
"19",9,-0.0473628297259466,0.0765589980945823,-0.197415708683798,0.102690049231905,"Control",40
"20",9,-0.374955521865338,0.108666580902102,-0.587938106756566,-0.16197293697411,"CMV.pbmc",35
"21",10,-0.0056138923847475,0.0769825303123838,-0.156496879235783,0.145269094466288,"Control",40
"22",10,-0.370383333907824,0.110525143421376,-0.587008634399845,-0.153758033415802,"CMV.pbmc",35
"23",11,0.0371996170935849,0.0774414729862773,-0.11458288086925,0.18898211505642,"Control",40
"24",11,-0.359995190537581,0.112653920901395,-0.58079281822154,-0.139197562853622,"CMV.pbmc",35
"25",12,0.0794478819471989,0.077955520447183,-0.0733421305253555,0.232237894419753,"Control",40
"26",12,-0.346375896903923,0.114869953785539,-0.571516869229361,-0.121234924578485,"CMV.pbmc",35
"27",13,0.119513229083947,0.0781506321627994,-0.0336591953241769,0.272685653492072,"Control",40
"28",13,-0.332088891844144,0.116148413146588,-0.559735598472935,-0.104442185215352,"CMV.pbmc",35
"29",14,0.156506605593945,0.0781105871520502,0.00341266796465001,0.309600543223241,"Control",40
"30",14,-0.318415635474362,0.116405364615076,-0.546565957727164,-0.0902653132215594,"CMV.pbmc",35
"31",15,0.190668319849814,0.0785788141036973,0.0366566742586998,0.344679965440929,"Control",40
"32",15,-0.304650520892876,0.116990254417071,-0.533947206092513,-0.0753538356932394,"CMV.pbmc",35
"33",16,0.222335829581811,0.0798623507477257,0.0658084983955631,0.378863160768059,"Control",40
"34",16,-0.289917010701828,0.118482259275217,-0.52213797168819,-0.0576960497154669,"CMV.pbmc",35
"35",17,0.25184635477079,0.0815912481856383,0.0919304468732695,0.41176226266831,"Control",40
"36",17,-0.27333908077227,0.120204335872885,-0.50893524986868,-0.0377429116758589,"CMV.pbmc",35
"37",18,0.279300316993468,0.0833640034478423,0.115909872628624,0.442690761358312,"Control",40
"38",18,-0.254551922808958,0.121468401615467,-0.49262561523492,-0.0164782303829959,"CMV.pbmc",35
"39",19,0.304116985790567,0.085369938389042,0.136794981185641,0.471438990395492,"Control",40
"40",19,-0.234661243941926,0.122976319766937,-0.475690401636404,0.00636791375255213,"CMV.pbmc",35
"41",20,0.325593903009112,0.0875708593268867,0.153958172633191,0.497229633385034,"Control",40
"42",20,-0.215035544982789,0.12520144256025,-0.46042586321334,0.0303547732477627,"CMV.pbmc",35
"43",21,0.343028610496133,0.0893685556954444,0.1678694599827,0.518187761009566,"Control",40
"44",21,-0.197043326743162,0.127606288525414,-0.447147056453801,0.0530604029674765,"CMV.pbmc",35
"45",22,0.355915180615609,0.0900567821171712,0.179407131102383,0.532423230128836,"Control",40
"46",22,-0.181721365710275,0.129320370858633,-0.435184635060558,0.0717419036400081,"CMV.pbmc",35
"47",23,0.3648474121594,0.0898841912149586,0.188677634598569,0.54101718972023,"Control",40
"48",23,-0.168250207532737,0.130748282739108,-0.424512132741849,0.0880117176763751,"CMV.pbmc",35
"49",24,0.370801417190624,0.0894392269547299,0.19550375355425,0.546099080826999,"Control",40
"50",24,-0.155165090384373,0.132648955676716,-0.415152266097586,0.104822085328841,"CMV.pbmc",35
"51",26,0.37768073136252,0.088451819084024,0.204318351590781,0.55104311113426,"Control",40
"52",26,-0.124291340274176,0.13751330779015,-0.393812470937841,0.145229790389489,"CMV.pbmc",35
"53",27,0.380489355012612,0.0875637069497721,0.208867643038239,0.552111066986985,"Control",40
"54",27,-0.10369699569621,0.139245203372331,-0.376612579325934,0.169218587933514,"CMV.pbmc",35
"55",28,0.383276382391964,0.086784736275609,0.213181424883963,0.553371339899964,"Control",40
"56",28,-0.0793316474895764,0.141163570756098,-0.356007162100599,0.197343867121446,"CMV.pbmc",35
"57",29,0.385616053465057,0.0867630730826268,0.215563555035092,0.555668551895022,"Control",40
"58",29,-0.0522476810955148,0.144705456619988,-0.335865164437114,0.231369802246085,"CMV.pbmc",35
"59",30,0.387073898532104,0.0875791583543495,0.215421902361249,0.558725894702959,"Control",40
"60",30,-0.0235131204345578,0.150564861332986,-0.318614825984477,0.271588585115361,"CMV.pbmc",35
"61",31,0.387235020540242,0.0888286553764929,0.213134055207196,0.561335985873288,"Control",40
"62",31,0.00582729439668526,0.15890927986598,-0.305629170949831,0.317283759743202,"CMV.pbmc",35
"63",32,0.386278124119131,0.0904786334568364,0.208943261173331,0.563612987064931,"Control",40
"64",32,0.0354349780240279,0.170573396449101,-0.298882735736883,0.369752691784939,"CMV.pbmc",35
"65",33,0.38506817983124,0.0930140035013368,0.202764082910737,0.567372276751742,"Control",40
"66",33,0.0657877341495945,0.186726615786373,-0.300189707746745,0.431765176045934,"CMV.pbmc",35
"67",34,0.384508386065064,0.0966527607086643,0.195072456069714,0.573944316060414,"Control",40
"68",34,0.0974088426941093,0.207550117625094,-0.309381912838126,0.504199598226345,"CMV.pbmc",35
"69",35,0.385499499202532,0.101271232385015,0.187011531057917,0.583987467347147,"Control",40
"70",35,0.130819856474938,0.232392738612788,-0.324661541474756,0.586301254424633,"CMV.pbmc",35
"71",36,0.388545754809786,0.10700035799704,0.178828906802696,0.598262602816876,"Control",40
"72",37,0.393319885218004,0.114622709923918,0.168663501956743,0.617976268479266,"Control",40
"73",38,0.399389921726947,0.124843864542735,0.15470044353239,0.644079399921504,"Control",40
"74",40,0.413689838246038,0.153303897845125,0.113219719779986,0.71415995671209,"Control",40
"75",0,-0.130721171193565,0.0638821739064675,-0.255927931304365,-0.00551441108276421,"Control",40
"76",0,-0.155423857863145,0.0725346191049758,-0.297589098941229,-0.0132586167850617,"EBV.pbmc",37
"77",1,-0.121284305503805,0.0613607195602717,-0.2415491059074,-0.00101950510020979,"Control",40
"78",1,-0.161137154858891,0.0678861036206757,-0.294191473006169,-0.0280828367116124,"EBV.pbmc",37
"79",2,-0.11117025437071,0.0602710080118853,-0.229299259385931,0.00695875064450982,"Control",40
"80",2,-0.16636246534609,0.0656454392677628,-0.295025162060217,-0.0376997686319638,"EBV.pbmc",37
"81",3,-0.0997018323509474,0.0603327973338858,-0.217951942211918,0.0185482775100229,"Control",40
"82",3,-0.170611802816197,0.0653437538669177,-0.298683207010006,-0.0425403986223886,"EBV.pbmc",37
"83",4,-0.0862018540011813,0.0610102443223597,-0.205779735560996,0.033376027558633,"Control",40
"84",4,-0.173397180760665,0.065946376206383,-0.302649703036105,-0.0441446584852253,"EBV.pbmc",37
"85",5,-0.0700286109338721,0.0618140365611761,-0.191181896332819,0.0511246744650751,"Control",40
"86",5,-0.174227256902309,0.0665491772340065,-0.304661247481735,-0.0437932663228837,"EBV.pbmc",37
"87",6,-0.050952815535084,0.0626534886032531,-0.173751396703251,0.0718457656330828,"Control",40
"88",6,-0.172571678153517,0.067153854851437,-0.304190815085364,-0.0409525412216699,"EBV.pbmc",37
"89",7,-0.0290112581093366,0.0636082745770252,-0.153681185399041,0.0956586691803676,"Control",40
"90",7,-0.167874923161883,0.0681202569429662,-0.301388173387712,-0.0343616729360549,"EBV.pbmc",37
"91",8,-0.00424516359312324,0.0645921026935692,-0.130843358558231,0.122353031371985,"Control",40
"92",8,-0.159581051103924,0.0693720227481545,-0.295547717225,-0.0236143849828482,"EBV.pbmc",37
"93",9,0.0232982559769313,0.0653629290130494,-0.104810730812694,0.151407242766556,"Control",40
"94",9,-0.147147789276486,0.0704115889849877,-0.285151967781299,-0.00914361077167272,"EBV.pbmc",37
"95",10,0.0532125625563409,0.065871814289036,-0.0758938210464805,0.182318946159162,"Control",40
"96",10,-0.130852952196217,0.0710969305166651,-0.270200375420228,0.00849447102779305,"EBV.pbmc",37
"97",11,0.0845345177884339,0.066367039431468,-0.045542489257793,0.214611524834661,"Control",40
"98",11,-0.112245489570465,0.0718815562646574,-0.253130751001883,0.0286397718609532,"EBV.pbmc",37
"99",12,0.11625298651549,0.0669632687060381,-0.0149926084354226,0.247498581466403,"Control",40
"100",12,-0.0929836960692149,0.072911877296853,-0.23588834961625,0.0499209574778206,"EBV.pbmc",37
"101",13,0.14735683357979,0.0675605072873342,0.0149406725193591,0.279772994640221,"Control",40
"102",13,-0.074725866362454,0.073876423799525,-0.219520996316141,0.0700692635912327,"EBV.pbmc",37
"103",14,0.176999423916646,0.068080694054338,0.0435637155276528,0.310435132305638,"Control",40
"104",14,-0.0587915448311777,0.0745803090564972,-0.204966264537778,0.0873831748754231,"EBV.pbmc",37
"105",15,0.204992122833497,0.0687652744194255,0.0702146615844101,0.339769584082585,"Control",40
"106",15,-0.0451452747004179,0.0755922101360563,-0.193303284078872,0.103012734678036,"EBV.pbmc",37
"107",16,0.231310795730818,0.0697857136197586,0.0945333104006652,0.368088281060972,"Control",40
"108",16,-0.0334128489062158,0.0772787374837645,-0.18487639114512,0.118050693332688,"EBV.pbmc",37
"109",17,0.255931308009082,0.0710249849746396,0.116724895456289,0.395137720561874,"Control",40
"110",17,-0.0232200603846122,0.0792997080106807,-0.178644632070089,0.132204511300864,"EBV.pbmc",37
"111",18,0.278825369168141,0.0722093845988908,0.137297576008514,0.420353162327769,"Control",40
"112",18,-0.014193463217517,0.0809717541094948,-0.17289518503716,0.144508258602126,"EBV.pbmc",37
"113",19,0.299916376363168,0.0733195996596124,0.156212601669432,0.443620151056903,"Control",40
"114",19,-0.0059684598075639,0.0823125194825008,-0.167298033470017,0.155361113854889,"EBV.pbmc",37
"115",20,0.319096557494695,0.0744487298943221,0.173179728207073,0.465013386782317,"Control",40
"116",20,0.00181383884859785,0.0836945547273158,-0.162224474119058,0.165852151816253,"EBV.pbmc",37
"117",21,0.33625762097568,0.0754823543630207,0.188314924955869,0.48420031699549,"Control",40
"118",21,0.00951222661108539,0.0850411013024939,-0.157165269147425,0.176189722369596,"EBV.pbmc",37
"119",22,0.351295248763092,0.0761246887372624,0.202093600503736,0.500496897022448,"Control",40
"120",22,0.0174898399966209,0.0858556884220333,-0.150784217178457,0.185763897171699,"EBV.pbmc",37
"121",23,0.364343535454669,0.0762889678029346,0.214819906143182,0.513867164766157,"Control",40
"122",23,0.0263703749182276,0.0860164019969688,-0.14221867507555,0.194959424912006,"EBV.pbmc",37
"123",24,0.37590611524134,0.0762424347803854,0.22647368897814,0.525338541504539,"Control",40
"124",24,0.0371813943531954,0.0860469842125163,-0.131467595681623,0.205830384388014,"EBV.pbmc",37
"125",25,0.386518410666133,0.0761405294190182,0.237285715241045,0.535751106091221,"Control",40
"126",25,0.0509852025316542,0.0861716367863283,-0.117908102058416,0.219878507121724,"EBV.pbmc",37
"127",26,0.39671584427208,0.075924413821233,0.247906727635149,0.545524960909012,"Control",40
"128",26,0.068844103683734,0.0861178689350035,-0.0999438178542136,0.237632025221682,"EBV.pbmc",37
"129",27,0.406904270324302,0.0755389091314828,0.258850728995152,0.554957811653452,"Control",40
"130",27,0.0915009351347505,0.0856620505774031,-0.076393598838808,0.259395469108309,"EBV.pbmc",37
"131",28,0.416971269976281,0.0752788992530376,0.269427338644508,0.564515201308054,"Control",40
"132",28,0.11842066659076,0.0854477919416175,-0.049053928173282,0.285895261354802,"EBV.pbmc",37
"133",29,0.426674856103591,0.075444536328927,0.27880628206857,0.574543430138611,"Control",40
"134",29,0.148748800853005,0.0861731834130736,-0.0201475350697831,0.317645136775794,"EBV.pbmc",37
"135",30,0.435773041581806,0.0761134319485609,0.286593456222886,0.584952626940725,"Control",40
"136",30,0.181630840722729,0.0880520974626837,0.0090519009326579,0.354209780512799,"EBV.pbmc",37
"137",31,0.444053366045892,0.0772361391446287,0.292673315017495,0.595433417074288,"Control",40
"138",31,0.216245289832578,0.0910453976445733,0.0377995894910861,0.394690990174069,"EBV.pbmc",37
"139",32,0.451646617708756,0.0789994597192116,0.296810521860979,0.606482713556534,"Control",40
"140",32,0.252154286480296,0.0956237221354399,0.064735235027168,0.439573337933423,"EBV.pbmc",37
"141",33,0.458905035478752,0.0817106481423011,0.298755107966417,0.619054962991087,"Control",40
"142",33,0.28916747519917,0.102409350573267,0.0884488363954306,0.489886114002908,"EBV.pbmc",37
"143",34,0.466184549109155,0.0854972052615138,0.29861310601776,0.633755992200551,"Control",40
"144",34,0.327098625626413,0.111527711501225,0.108508327805839,0.545688923446987,"EBV.pbmc",37
"145",35,0.473838180246608,0.0903154121353515,0.296823225212428,0.650853135280789,"Control",40
"146",35,0.365761953754367,0.122726806905941,0.125221832281121,0.606302075227614,"EBV.pbmc",37
"147",36,0.482044464139603,0.096227566553033,0.293441899375727,0.670647028903479,"Control",40
"148",36,0.404998456883093,0.136015306730836,0.138413354344485,0.6715835594217,"EBV.pbmc",37
"149",37,0.490711482119499,0.103512184626703,0.2878313282901,0.693591635948898,"Control",40
"150",37,0.444690643339612,0.151806706075849,0.14715496681929,0.742226319859933,"EBV.pbmc",37
"151",38,0.499724050664573,0.112367591340696,0.279487618607293,0.719960482721852,"Control",40
"152",40,0.518325105363347,0.134530035915071,0.254651080130929,0.781999130595765,"Control",40
"153",0,-0.178072669476427,0.0695614118704372,-0.31441053145624,-0.0417348074966127,"Control",40
"154",0,-0.115030058777164,0.0864635096263612,-0.284495423621764,0.0544353060674358,"HSV1.nasal",35
"155",1,-0.167343725777514,0.0671880288886582,-0.299029842591521,-0.0356576089635073,"Control",40
"156",1,-0.137063463410162,0.0808162466958298,-0.295460396299692,0.0213334694793688,"HSV1.nasal",35
"157",2,-0.156036781085964,0.0660524783677419,-0.285497259776349,-0.0265763023955785,"Control",40
"158",2,-0.158377587378439,0.0776197689904674,-0.310509539088074,-0.00624563566880421,"HSV1.nasal",35
"159",3,-0.143573834409136,0.0659427507861713,-0.272819250991532,-0.0143284178267404,"Control",40
"160",3,-0.178253150017277,0.0765582483971002,-0.328304559595065,-0.0282017404394893,"HSV1.nasal",35
"161",4,-0.129376884754394,0.0664443753741188,-0.259605467462927,0.000851697954138753,"Control",40
"162",4,-0.195970870661955,0.0767441775916933,-0.346386694764819,-0.0455550465590902,"HSV1.nasal",35
"163",5,-0.112903746201098,0.0671568993941255,-0.244528850326963,0.018721357924768,"Control",40
"164",5,-0.210837077832938,0.0772702818936813,-0.362284047419811,-0.0593901082460658,"HSV1.nasal",35
"165",6,-0.0940285830405959,0.0679634829015131,-0.227234561791465,0.0391773957102736,"Control",40
"166",6,-0.222455806828475,0.0779157846028462,-0.375167938477234,-0.0697436751797156,"HSV1.nasal",35
"167",7,-0.0728941726042306,0.0688823762131853,-0.207901149151612,0.062112803943151,"Control",40
"168",7,-0.230623161835701,0.0788197584922523,-0.38510704975066,-0.0761392739207412,"HSV1.nasal",35
"169",8,-0.049647769107343,0.0698248971346133,-0.186502052715399,0.0872065145007131,"Control",40
"170",8,-0.235138448189903,0.0798745683684798,-0.391689725472806,-0.0785871709070006,"HSV1.nasal",35
"171",9,-0.0244387697531261,0.0705986993253618,-0.162809677786207,0.113932138279955,"Control",40
"172",9,-0.235804678198387,0.0807052793297063,-0.393984119046857,-0.0776252373499183,"HSV1.nasal",35
"173",10,0.00245484898414469,0.0711605613936289,-0.137017288467019,0.141926986435309,"Control",40
"174",10,-0.23264728248965,0.0812235691225232,-0.391842552665595,-0.0734520123137049,"HSV1.nasal",35
"175",11,0.0305558127600156,0.0716939283150926,-0.109961704647762,0.171073330167793,"Control",40
"176",11,-0.226036440090032,0.0818041395521145,-0.386369607398465,-0.0657032727815995,"HSV1.nasal",35
"177",12,0.0593697033272218,0.0722898456890094,-0.0823157906711947,0.201055197325638,"Control",40
"178",12,-0.216371985802035,0.0825949586855523,-0.378255130130292,-0.0544888414737791,"HSV1.nasal",35
"179",13,0.0884021024384986,0.0728846599739597,-0.0544492061359104,0.231253411012908,"Control",40
"180",13,-0.204053754428159,0.0833825484378852,-0.367480546305581,-0.0406269625507378,"HSV1.nasal",35
"181",14,0.117211320501965,0.073422859685801,-0.0266948401241428,0.261117481128073,"Control",40
"182",14,-0.189458539153969,0.0839991745559832,-0.354093896014789,-0.0248231822931488,"HSV1.nasal",35
"183",15,0.145566582547274,0.0740698304634318,0.000392382497960392,0.290740782596588,"Control",40
"184",15,-0.172870966697288,0.0848448295200004,-0.339163776830929,-0.00657815656364599,"HSV1.nasal",35
"185",16,0.173289842259464,0.0749465003070591,0.0263974008903083,0.32018228362862,"Control",40
"186",16,-0.154552622159002,0.0862174889942772,-0.323535795425264,0.0144305511072595,"HSV1.nasal",35
"187",17,0.200203053323572,0.0759766143153042,0.0512916255982855,0.349114481048858,"Control",40
"188",17,-0.13476509064,0.0879360017230252,-0.307116486961582,0.0375863056815813,"HSV1.nasal",35
"189",18,0.226127896209267,0.076973261592037,0.0752630757162939,0.376992716702239,"Control",40
"190",18,-0.113775048194018,0.0895623845460047,-0.289314096273714,0.0617639998856775,"HSV1.nasal",35
