"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"1",0,-0.697376175993842,0.0781594722849471,-0.850565926722995,-0.544186425264689,"Control",40
"2",0,-0.358020327360692,0.109391056807982,-0.572422858935112,-0.143617795786272,"CMV.pbmc",35
"3",1,-0.640063963759464,0.0748254009178595,-0.786719054687239,-0.49340887283169,"Control",40
"4",1,-0.297966405243571,0.105612316615097,-0.504962742133003,-0.0909700683541387,"CMV.pbmc",35
"5",2,-0.585466010872249,0.0739840010759578,-0.730471988413299,-0.440460033331199,"Control",40
"6",2,-0.240626742473612,0.103759522829183,-0.443991670271872,-0.0372618146753514,"CMV.pbmc",35
"7",3,-0.536296576679359,0.0748398581351234,-0.682980003232287,-0.38961315012643,"Control",40
"8",3,-0.188715598397978,0.103303721067552,-0.391187171159353,0.0137559743633963,"CMV.pbmc",35
"9",4,-0.495269920527955,0.0761336024416982,-0.644489039326975,-0.346050801728936,"Control",40
"10",4,-0.144947232363832,0.103379087658691,-0.347566520929476,0.0576720562018126,"CMV.pbmc",35
"11",5,-0.464828637854468,0.0770395278348985,-0.61582333779684,-0.313833937912096,"Control",40
"12",5,-0.111764239807601,0.103386078788687,-0.314397230736247,0.0908687511210456,"CMV.pbmc",35
"13",6,-0.445257853270719,0.0779069557102611,-0.597952680607987,-0.29256302593345,"Control",40
"14",6,-0.089451745341108,0.103564108993602,-0.292433669059548,0.113530178377332,"CMV.pbmc",35
"15",7,-0.43581385342922,0.0791968993661457,-0.591036923874108,-0.280590782984331,"Control",40
"16",7,-0.0772660356168659,0.104242500298677,-0.281577581860678,0.127045510626946,"CMV.pbmc",35
"17",8,-0.435746588797977,0.0805976201132289,-0.593715021459546,-0.277778156136407,"Control",40
"18",8,-0.0744570611028795,0.105170950683088,-0.28058833666157,0.131674214455811,"CMV.pbmc",35
"19",9,-0.444273116016217,0.0813463830094135,-0.603709096987268,-0.284837135045165,"Control",40
"20",9,-0.0802418784383761,0.105744500208446,-0.287497290410119,0.127013533533367,"CMV.pbmc",35
"21",10,-0.460019981708947,0.08158171046296,-0.619917196013523,-0.300122767404371,"Control",40
"22",10,-0.093247034248363,0.10605921945586,-0.301119284610279,0.114625216113553,"CMV.pbmc",35
"23",11,-0.481102957127912,0.081982433293775,-0.641785573748669,-0.320420340507156,"Control",40
"24",11,-0.111588299784585,0.106642316860564,-0.320603400059199,0.097426800490029,"CMV.pbmc",35
"25",12,-0.505620971884523,0.082476450279162,-0.667271844004389,-0.343970099764657,"Control",40
"26",12,-0.133364604658452,0.107442769963091,-0.343948564185333,0.077219354868429,"CMV.pbmc",35
"27",13,-0.531679939868242,0.082363388789518,-0.693109215540367,-0.370250664196117,"Control",40
"28",13,-0.156681862759428,0.107927598642936,-0.368216069037476,0.0548523435186202,"CMV.pbmc",35
"29",14,-0.557804831651684,0.0817767568513502,-0.718084329852819,-0.397525333450548,"Control",40
"30",14,-0.180065044660127,0.108203893087399,-0.392140778098451,0.0320106887781976,"CMV.pbmc",35
"31",15,-0.583170155666348,0.0820070337017738,-0.743900988200787,-0.422439323131909,"Control",40
"32",15,-0.202688658792048,0.109235741114528,-0.416786777201064,0.0114094596169688,"CMV.pbmc",35
"33",16,-0.607006294568155,0.0835883833968088,-0.770836515551826,-0.443176073584484,"Control",40
"34",16,-0.223783087811111,0.111392001003258,-0.442107397943345,-0.00545877767887626,"CMV.pbmc",35
"35",17,-0.628543607665726,0.0858683982437632,-0.796842575633644,-0.460244639697808,"Control",40
"36",17,-0.242578691025939,0.114154339977152,-0.466317086060097,-0.0188402959917799,"CMV.pbmc",35
"37",18,-0.646989200360264,0.0881706988505294,-0.819800594599029,-0.474177806121499,"Control",40
"38",18,-0.258282573837734,0.117000137902586,-0.487598630313021,-0.028966517362446,"CMV.pbmc",35
"39",19,-0.661483288048193,0.0908606838732461,-0.839566956050434,-0.483399620045951,"Control",40
"40",19,-0.270034951642919,0.120229201145295,-0.50567985577772,-0.0343900475081179,"CMV.pbmc",35
"41",20,-0.671154132310072,0.0939140005703438,-0.85522219107202,-0.487086073548124,"Control",40
"42",20,-0.276964086022054,0.123861982961393,-0.519729111680099,-0.0341990603640093,"CMV.pbmc",35
"43",21,-0.675129994726461,0.0963545251764954,-0.86398139381985,-0.486278595633072,"Control",40
"44",21,-0.2781982385557,0.127201517315242,-0.527508631272422,-0.0288878458389786,"CMV.pbmc",35
"45",22,-0.672754711875818,0.0970365124334492,-0.862942781430752,-0.482566642320884,"Control",40
"46",22,-0.273081245822314,0.129425691454525,-0.526750939747376,-0.0194115518972522,"CMV.pbmc",35
"47",23,-0.664578414026,0.0963928084089433,-0.853504846876199,-0.475651981175802,"Control",40
"48",23,-0.262163238089753,0.13088050403712,-0.518684312280958,-0.00564216389854771,"CMV.pbmc",35
"49",24,-0.651570592182962,0.095412715480585,-0.838576078192076,-0.464565106173848,"Control",40
"50",24,-0.246413706363971,0.132296521369075,-0.505710123527291,0.0128827107993488,"CMV.pbmc",35
"51",26,-0.61494002472071,0.0935612111978033,-0.79831662901835,-0.43156342042307,"Control",40
