"","event_date","predicted","std.error","conf.low","conf.high","virus","max"
"1",0,-0.0731712986858006,0.0816413658537246,-0.233185435407759,0.0868428380361577,"Control",40
"2",0,0.1957565588269,0.119634831176345,-0.0387234015752663,0.430236519229065,"CMV.pbmc",35
"3",1,-0.110768412448891,0.0793025320337485,-0.266198519117872,0.0446616942200898,"Control",40
"4",1,0.171059484427441,0.114509647190408,-0.0533752999481477,0.395494268803029,"CMV.pbmc",35
"5",2,-0.147871549833549,0.0783525261684602,-0.301439679221463,0.00569657955436509,"Control",40
"6",2,0.146767452576143,0.111082227905447,-0.0709497134410041,0.364484618593289,"CMV.pbmc",35
"7",3,-0.183986734461341,0.0784929736339166,-0.33783013582327,-0.0301433330994126,"Control",40
"8",3,0.123285505821166,0.109185630432595,-0.0907143974560199,0.337285409098352,"CMV.pbmc",35
"9",4,-0.218619989953835,0.0792062109209073,-0.373861310710697,-0.0633786691969739,"Control",40
"10",4,0.101018686710672,0.10838853163415,-0.111418931629441,0.313456305050786,"CMV.pbmc",35
"11",5,-0.251364310969473,0.0800462343551157,-0.408252047403552,-0.0944765745353934,"Control",40
"12",5,0.0802903986373003,0.108250648030345,-0.131876972805298,0.292457770079899,"CMV.pbmc",35
"13",6,-0.282503389264207,0.0809435213798196,-0.441149775950501,-0.123857002577913,"Control",40
"14",6,0.0607756920501308,0.108636039017264,-0.152147031846794,0.273698415947056,"CMV.pbmc",35
"15",7,-0.312650290870667,0.0819313161531728,-0.473232719736851,-0.152067862004484,"Control",40
"16",7,0.0418404358733976,0.109496400003906,-0.17276856457105,0.256449436317845,"CMV.pbmc",35
"17",8,-0.342420110300478,0.0828729202529719,-0.504848049289963,-0.179992171310993,"Control",40
"18",8,0.0228485949110892,0.110624504739019,-0.193971450184968,0.239668640007146,"CMV.pbmc",35
"19",9,-0.372389245286473,0.0835247731420702,-0.536094792461809,-0.208683698111137,"Control",40
"20",9,0.0032032043622838,0.111717353147882,-0.215758784255707,0.222165192980274,"CMV.pbmc",35
"21",10,-0.402439408988666,0.0839314254295816,-0.566941980001755,-0.237936837975576,"Control",40
"22",10,-0.0169913088412868,0.112756834598469,-0.237990643665025,0.204008025982451,"CMV.pbmc",35
"23",11,-0.431851430986033,0.0843393504482514,-0.597153520344108,-0.266549341627958,"Control",40
"24",11,-0.0370238326729356,0.113925807315369,-0.260314311920709,0.186266646574838,"CMV.pbmc",35
"25",12,-0.459886328106811,0.0848120903043766,-0.626114970556948,-0.293657685656674,"Control",40
"26",12,-0.056163251063689,0.115240095151215,-0.28202968713504,0.169703185007662,"CMV.pbmc",35
"27",13,-0.485808866185243,0.0852283330845925,-0.652853329493428,-0.318764402877058,"Control",40
