Module,Feature
mod12,ENSG00000069869
mod12,ENSG00000070081
mod12,ENSG00000070371
mod12,ENSG00000070404
mod12,ENSG00000071242
mod12,ENSG00000073146
mod12,ENSG00000074356
mod12,ENSG00000075303
mod12,ENSG00000075651
mod12,ENSG00000077782
mod12,ENSG00000079337
mod12,ENSG00000079385
mod12,ENSG00000079393
mod12,ENSG00000080189
mod12,ENSG00000085185
mod12,ENSG00000085719
mod12,ENSG00000086015
mod12,ENSG00000086548
mod12,ENSG00000086717
mod12,ENSG00000087495
mod12,ENSG00000088882
mod12,ENSG00000089060
mod12,ENSG00000092067
mod12,ENSG00000092529
mod12,ENSG00000096006
mod12,ENSG00000099194
mod12,ENSG00000100417
mod12,ENSG00000100448
mod12,ENSG00000101200
mod12,ENSG00000101255
mod12,ENSG00000101425
mod12,ENSG00000102098
mod12,ENSG00000102125
mod12,ENSG00000102539
mod12,ENSG00000102543
mod12,ENSG00000102554
mod12,ENSG00000102760
mod12,ENSG00000102837
mod12,ENSG00000102996
mod12,ENSG00000104043
mod12,ENSG00000104332
mod12,ENSG00000104361
mod12,ENSG00000104450
mod12,ENSG00000104812
mod12,ENSG00000104918
mod12,ENSG00000105220
mod12,ENSG00000105472
mod12,ENSG00000105737
mod12,ENSG00000105968
mod12,ENSG00000105983
mod12,ENSG00000106701
mod12,ENSG00000106772
mod12,ENSG00000106789
mod12,ENSG00000106853
mod12,ENSG00000107242
mod12,ENSG00000108828
mod12,ENSG00000109736
mod12,ENSG00000110200
mod12,ENSG00000110237
mod12,ENSG00000110400
mod12,ENSG00000110721
mod12,ENSG00000111058
mod12,ENSG00000111110
mod12,ENSG00000111339
mod12,ENSG00000111696
mod12,ENSG00000111850
mod12,ENSG00000112183
mod12,ENSG00000112379
mod12,ENSG00000112715
mod12,ENSG00000112773
mod12,ENSG00000113296
mod12,ENSG00000114480
mod12,ENSG00000115944
mod12,ENSG00000117479
mod12,ENSG00000118113
mod12,ENSG00000118513
mod12,ENSG00000118655
mod12,ENSG00000118690
mod12,ENSG00000118804
mod12,ENSG00000119865
mod12,ENSG00000120756
mod12,ENSG00000121570
mod12,ENSG00000121742
mod12,ENSG00000121957
mod12,ENSG00000122035
mod12,ENSG00000122126
mod12,ENSG00000122641
mod12,ENSG00000122696
mod12,ENSG00000122861
mod12,ENSG00000123411
mod12,ENSG00000124107
mod12,ENSG00000124159
mod12,ENSG00000124469
mod12,ENSG00000124490
mod12,ENSG00000124875
mod12,ENSG00000125845
mod12,ENSG00000126878
mod12,ENSG00000127328
mod12,ENSG00000127863
mod12,ENSG00000128322
mod12,ENSG00000129682
mod12,ENSG00000129951
mod12,ENSG00000130270
mod12,ENSG00000130305
mod12,ENSG00000131773
mod12,ENSG00000132356
mod12,ENSG00000132561
mod12,ENSG00000132622
mod12,ENSG00000132640
mod12,ENSG00000132749
mod12,ENSG00000133048
mod12,ENSG00000133059
mod12,ENSG00000133063
mod12,ENSG00000133138
mod12,ENSG00000133169
mod12,ENSG00000133805
mod12,ENSG00000134323
mod12,ENSG00000134627
mod12,ENSG00000134827
mod12,ENSG00000135525
mod12,ENSG00000135605
mod12,ENSG00000136011
mod12,ENSG00000136197
mod12,ENSG00000136367
mod12,ENSG00000136478
mod12,ENSG00000137675
mod12,ENSG00000137825
mod12,ENSG00000139044
mod12,ENSG00000139053
mod12,ENSG00000140284
mod12,ENSG00000140848
mod12,ENSG00000140986
mod12,ENSG00000141098
mod12,ENSG00000141447
mod12,ENSG00000142197
mod12,ENSG00000142606
mod12,ENSG00000143545
mod12,ENSG00000143819
mod12,ENSG00000143847
mod12,ENSG00000143882
mod12,ENSG00000143952
mod12,ENSG00000144283
mod12,ENSG00000144320
mod12,ENSG00000144401
mod12,ENSG00000144407
mod12,ENSG00000144668
mod12,ENSG00000144671
mod12,ENSG00000145014
mod12,ENSG00000145708
mod12,ENSG00000145725
mod12,ENSG00000145990
mod12,ENSG00000146205
mod12,ENSG00000146215
mod12,ENSG00000146373
mod12,ENSG00000146555
mod12,ENSG00000146955
mod12,ENSG00000147206
mod12,ENSG00000147408
mod12,ENSG00000148154
mod12,ENSG00000148175
mod12,ENSG00000148344
mod12,ENSG00000148346
mod12,ENSG00000149084
mod12,ENSG00000149289
mod12,ENSG00000149516
mod12,ENSG00000150281
mod12,ENSG00000151014
mod12,ENSG00000151498
mod12,ENSG00000152078
mod12,ENSG00000152380
mod12,ENSG00000152760
mod12,ENSG00000154025
mod12,ENSG00000154447
mod12,ENSG00000155657
mod12,ENSG00000155966
mod12,ENSG00000156026
mod12,ENSG00000156049
mod12,ENSG00000157224
mod12,ENSG00000157303
mod12,ENSG00000157388
mod12,ENSG00000157554
mod12,ENSG00000157856
mod12,ENSG00000158163
mod12,ENSG00000158352
mod12,ENSG00000159339
mod12,ENSG00000159374
mod12,ENSG00000159423
mod12,ENSG00000160161
mod12,ENSG00000160180
mod12,ENSG00000160233
mod12,ENSG00000160746
mod12,ENSG00000161542
mod12,ENSG00000162407
mod12,ENSG00000162437
mod12,ENSG00000162676
mod12,ENSG00000162688
mod12,ENSG00000162769
mod12,ENSG00000162836
mod12,ENSG00000162959
mod12,ENSG00000163362
mod12,ENSG00000163531
mod12,ENSG00000163661
mod12,ENSG00000163710
mod12,ENSG00000163913
mod12,ENSG00000164047
mod12,ENSG00000164070
mod12,ENSG00000164236
mod12,ENSG00000164626
mod12,ENSG00000164649
mod12,ENSG00000164741
mod12,ENSG00000164821
mod12,ENSG00000164877
mod12,ENSG00000165152
mod12,ENSG00000165533
mod12,ENSG00000165572
mod12,ENSG00000165685
mod12,ENSG00000165714
mod12,ENSG00000165757
mod12,ENSG00000166025
mod12,ENSG00000166147
mod12,ENSG00000166265
mod12,ENSG00000166444
mod12,ENSG00000166446
mod12,ENSG00000166741
mod12,ENSG00000166833
mod12,ENSG00000166896
mod12,ENSG00000167105
mod12,ENSG00000167210
mod12,ENSG00000167419
mod12,ENSG00000167693
mod12,ENSG00000168671
mod12,ENSG00000168939
mod12,ENSG00000169330
mod12,ENSG00000169397
mod12,ENSG00000169432
mod12,ENSG00000169495
mod12,ENSG00000170037
mod12,ENSG00000170265
mod12,ENSG00000170571
mod12,ENSG00000170653
mod12,ENSG00000170801
mod12,ENSG00000170891
mod12,ENSG00000171914
mod12,ENSG00000172232
mod12,ENSG00000172379
mod12,ENSG00000172738
mod12,ENSG00000172893
mod12,ENSG00000173320
mod12,ENSG00000173391
mod12,ENSG00000173517
mod12,ENSG00000174059
mod12,ENSG00000174099
mod12,ENSG00000175264
mod12,ENSG00000175806
mod12,ENSG00000175984
mod12,ENSG00000176595
mod12,ENSG00000176834
mod12,ENSG00000177054
mod12,ENSG00000177469
mod12,ENSG00000177685
mod12,ENSG00000178217
mod12,ENSG00000178761
mod12,ENSG00000179397
mod12,ENSG00000179862
mod12,ENSG00000179869
mod12,ENSG00000180071
mod12,ENSG00000180758
mod12,ENSG00000180815
mod12,ENSG00000181031
mod12,ENSG00000182263
mod12,ENSG00000182557
mod12,ENSG00000183018
mod12,ENSG00000183323
mod12,ENSG00000183570
mod12,ENSG00000183638
mod12,ENSG00000183688
mod12,ENSG00000183723
mod12,ENSG00000183856
mod12,ENSG00000183873
mod12,ENSG00000184292
mod12,ENSG00000184785
mod12,ENSG00000184985
mod12,ENSG00000185198
mod12,ENSG00000185272
mod12,ENSG00000185736
mod12,ENSG00000186115
mod12,ENSG00000186187
mod12,ENSG00000186207
mod12,ENSG00000186417
mod12,ENSG00000186583
mod12,ENSG00000186792
mod12,ENSG00000187134
mod12,ENSG00000188761
mod12,ENSG00000188763
mod12,ENSG00000188869
mod12,ENSG00000189068
mod12,ENSG00000189157
mod12,ENSG00000196312
mod12,ENSG00000196371
mod12,ENSG00000196415
mod12,ENSG00000196460
mod12,ENSG00000196872
mod12,ENSG00000196876
mod12,ENSG00000197403
mod12,ENSG00000197506
mod12,ENSG00000197561
mod12,ENSG00000197653
mod12,ENSG00000197822
mod12,ENSG00000198010
mod12,ENSG00000198018
mod12,ENSG00000198168
mod12,ENSG00000198225
mod12,ENSG00000198520
mod12,ENSG00000198682
mod12,ENSG00000198829
mod12,ENSG00000198830
mod12,ENSG00000198908
mod12,ENSG00000198929
mod12,ENSG00000203757
mod12,ENSG00000203872
mod12,ENSG00000204681
mod12,ENSG00000204839
mod12,ENSG00000205929
mod12,ENSG00000211445
mod12,ENSG00000212657
mod12,ENSG00000213214
mod12,ENSG00000213316
mod12,ENSG00000214189
mod12,ENSG00000221926
mod12,ENSG00000222047
mod12,ENSG00000224940
mod12,ENSG00000225697
mod12,ENSG00000228278
mod12,ENSG00000229314
mod12,ENSG00000229453
mod12,ENSG00000233608
mod12,ENSG00000239839
mod12,ENSG00000239887
mod12,ENSG00000242550
mod12,ENSG00000248385
mod12,ENSG00000249853
mod12,ENSG00000255587
mod12,ENSG00000257017
mod12,ENSG00000258227
mod12,ENSG00000258461
mod12,ENSG00000259823
mod12,ENSG00000272398
mod12,ENSG00000272636
mod12,ENSG00000274209
mod13,ENSG00000000460
mod13,ENSG00000005156
mod13,ENSG00000005189
mod13,ENSG00000006042
mod13,ENSG00000010219
mod13,ENSG00000010292
mod13,ENSG00000011426
mod13,ENSG00000012048
mod13,ENSG00000014138
mod13,ENSG00000024526
mod13,ENSG00000025796
mod13,ENSG00000029153
mod13,ENSG00000029993
mod13,ENSG00000035499
mod13,ENSG00000040275
mod13,ENSG00000050327
mod13,ENSG00000051180
mod13,ENSG00000051341
mod13,ENSG00000061656
mod13,ENSG00000064651
mod13,ENSG00000065328
mod13,ENSG00000066279
mod13,ENSG00000068137
mod13,ENSG00000068489
mod13,ENSG00000069011
mod13,ENSG00000070214
mod13,ENSG00000071539
mod13,ENSG00000072571
mod13,ENSG00000073111
mod13,ENSG00000075131
mod13,ENSG00000075218
mod13,ENSG00000075702
mod13,ENSG00000076003
mod13,ENSG00000076382
mod13,ENSG00000077152
mod13,ENSG00000078900
mod13,ENSG00000080986
mod13,ENSG00000085840
mod13,ENSG00000085999
mod13,ENSG00000087077
mod13,ENSG00000087586
mod13,ENSG00000087842
mod13,ENSG00000088305
mod13,ENSG00000088325
mod13,ENSG00000089685
mod13,ENSG00000090889
mod13,ENSG00000091651
mod13,ENSG00000092470
mod13,ENSG00000092853
mod13,ENSG00000093009
mod13,ENSG00000093217
mod13,ENSG00000094804
mod13,ENSG00000094916
mod13,ENSG00000097046
mod13,ENSG00000100162
mod13,ENSG00000100206
mod13,ENSG00000100297
mod13,ENSG00000100479
mod13,ENSG00000100526
mod13,ENSG00000100749
mod13,ENSG00000100884
mod13,ENSG00000101003
mod13,ENSG00000101057
mod13,ENSG00000101447
mod13,ENSG00000101868
mod13,ENSG00000101945
mod13,ENSG00000102384
mod13,ENSG00000104147
mod13,ENSG00000104738
mod13,ENSG00000105011
mod13,ENSG00000105173
mod13,ENSG00000105486
mod13,ENSG00000105877
mod13,ENSG00000106399
mod13,ENSG00000106415
mod13,ENSG00000106462
mod13,ENSG00000107669
mod13,ENSG00000108384
mod13,ENSG00000109084
mod13,ENSG00000109674
mod13,ENSG00000109685
mod13,ENSG00000109805
mod13,ENSG00000109881
mod13,ENSG00000110074
mod13,ENSG00000110921
mod13,ENSG00000111186
mod13,ENSG00000111206
mod13,ENSG00000111247
mod13,ENSG00000111445
mod13,ENSG00000111602
mod13,ENSG00000111665
mod13,ENSG00000112029
mod13,ENSG00000112039
mod13,ENSG00000112312
mod13,ENSG00000112339
mod13,ENSG00000112742
mod13,ENSG00000112984
mod13,ENSG00000113282
mod13,ENSG00000113810
mod13,ENSG00000114346
mod13,ENSG00000115163
mod13,ENSG00000115902
mod13,ENSG00000116212
mod13,ENSG00000117399
mod13,ENSG00000117411
mod13,ENSG00000117632
mod13,ENSG00000117650
mod13,ENSG00000117724
mod13,ENSG00000118193
mod13,ENSG00000118985
mod13,ENSG00000119333
mod13,ENSG00000119411
mod13,ENSG00000119969
mod13,ENSG00000120254
mod13,ENSG00000120334
mod13,ENSG00000121152
mod13,ENSG00000121211
mod13,ENSG00000121621
mod13,ENSG00000122952
mod13,ENSG00000122966
mod13,ENSG00000123219
mod13,ENSG00000123374
mod13,ENSG00000123473
mod13,ENSG00000123485
mod13,ENSG00000123975
mod13,ENSG00000125319
mod13,ENSG00000125885
mod13,ENSG00000126453
mod13,ENSG00000126787
mod13,ENSG00000127423
mod13,ENSG00000127564
mod13,ENSG00000128408
mod13,ENSG00000128944
mod13,ENSG00000128951
mod13,ENSG00000128965
mod13,ENSG00000128973
mod13,ENSG00000129173
mod13,ENSG00000129195
mod13,ENSG00000129810
mod13,ENSG00000131153
mod13,ENSG00000131462
mod13,ENSG00000131470
mod13,ENSG00000131747
mod13,ENSG00000131828
mod13,ENSG00000132646
mod13,ENSG00000133119
mod13,ENSG00000134057
mod13,ENSG00000134109
mod13,ENSG00000134242
mod13,ENSG00000134291
mod13,ENSG00000134490
mod13,ENSG00000134508
mod13,ENSG00000134690
mod13,ENSG00000134901
mod13,ENSG00000135069
mod13,ENSG00000135409
mod13,ENSG00000135451
mod13,ENSG00000135476
mod13,ENSG00000136108
mod13,ENSG00000136492
mod13,ENSG00000136731
mod13,ENSG00000136824
mod13,ENSG00000136982
mod13,ENSG00000137135
mod13,ENSG00000137310
mod13,ENSG00000137563
mod13,ENSG00000137571
mod13,ENSG00000137804
mod13,ENSG00000137807
mod13,ENSG00000137812
mod13,ENSG00000138092
mod13,ENSG00000138160
mod13,ENSG00000138180
mod13,ENSG00000138346
mod13,ENSG00000138376
mod13,ENSG00000138658
mod13,ENSG00000138778
mod13,ENSG00000138780
mod13,ENSG00000139618
mod13,ENSG00000139734
mod13,ENSG00000140025
mod13,ENSG00000140451
mod13,ENSG00000140525
mod13,ENSG00000140534
mod13,ENSG00000142583
mod13,ENSG00000142731
mod13,ENSG00000142856
mod13,ENSG00000142945
mod13,ENSG00000143179
mod13,ENSG00000143228
mod13,ENSG00000143401
mod13,ENSG00000143476
mod13,ENSG00000143942
mod13,ENSG00000144354
mod13,ENSG00000144395
mod13,ENSG00000144554
mod13,ENSG00000145088
mod13,ENSG00000145331
mod13,ENSG00000145386
mod13,ENSG00000146263
mod13,ENSG00000146410
mod13,ENSG00000146670
mod13,ENSG00000146918
mod13,ENSG00000147536
mod13,ENSG00000148773
mod13,ENSG00000149503
mod13,ENSG00000149548
mod13,ENSG00000149554
mod13,ENSG00000149636
mod13,ENSG00000151247
mod13,ENSG00000151503
mod13,ENSG00000151725
mod13,ENSG00000151849
mod13,ENSG00000152253
mod13,ENSG00000152455
mod13,ENSG00000153044
mod13,ENSG00000154839
mod13,ENSG00000154920
mod13,ENSG00000156170
mod13,ENSG00000156509
mod13,ENSG00000156802
mod13,ENSG00000156876
mod13,ENSG00000156970
mod13,ENSG00000157456
mod13,ENSG00000158402
mod13,ENSG00000159147
mod13,ENSG00000159259
mod13,ENSG00000160298
mod13,ENSG00000160949
mod13,ENSG00000160957
mod13,ENSG00000161267
mod13,ENSG00000161692
mod13,ENSG00000161800
mod13,ENSG00000161888
mod13,ENSG00000161981
mod13,ENSG00000161996
mod13,ENSG00000162062
mod13,ENSG00000162063
mod13,ENSG00000162065
mod13,ENSG00000162607
mod13,ENSG00000163053
mod13,ENSG00000163072
mod13,ENSG00000163507
mod13,ENSG00000163535
mod13,ENSG00000163781
mod13,ENSG00000163808
mod13,ENSG00000163918
mod13,ENSG00000164045
mod13,ENSG00000164087
mod13,ENSG00000164109
mod13,ENSG00000164466
mod13,ENSG00000164611
mod13,ENSG00000164930
mod13,ENSG00000165244
mod13,ENSG00000165304
mod13,ENSG00000165480
mod13,ENSG00000165501
mod13,ENSG00000165891
mod13,ENSG00000165948
mod13,ENSG00000166451
mod13,ENSG00000166483
mod13,ENSG00000166508
mod13,ENSG00000166803
mod13,ENSG00000166851
mod13,ENSG00000166965
mod13,ENSG00000167325
mod13,ENSG00000167513
mod13,ENSG00000167670
mod13,ENSG00000167695
mod13,ENSG00000167747
mod13,ENSG00000167900
mod13,ENSG00000168078
mod13,ENSG00000168496
mod13,ENSG00000169570
mod13,ENSG00000169607
mod13,ENSG00000169679
mod13,ENSG00000170312
mod13,ENSG00000171241
mod13,ENSG00000171320
mod13,ENSG00000171757
mod13,ENSG00000171848
mod13,ENSG00000171877
mod13,ENSG00000173207
mod13,ENSG00000173848
mod13,ENSG00000174371
mod13,ENSG00000174442
mod13,ENSG00000175063
mod13,ENSG00000175279
mod13,ENSG00000175305
mod13,ENSG00000175643
mod13,ENSG00000176208
mod13,ENSG00000176619
mod13,ENSG00000176890
mod13,ENSG00000176894
mod13,ENSG00000176974
mod13,ENSG00000177084
mod13,ENSG00000177602
mod13,ENSG00000178295
mod13,ENSG00000178999
mod13,ENSG00000179750
mod13,ENSG00000180198
mod13,ENSG00000181544
mod13,ENSG00000181938
mod13,ENSG00000182158
mod13,ENSG00000182481
mod13,ENSG00000182628
mod13,ENSG00000183048
mod13,ENSG00000183137
mod13,ENSG00000183763
mod13,ENSG00000183814
mod13,ENSG00000183971
mod13,ENSG00000184357
mod13,ENSG00000184445
mod13,ENSG00000184661
mod13,ENSG00000185379
mod13,ENSG00000185480
mod13,ENSG00000185760
mod13,ENSG00000186185
mod13,ENSG00000186638
mod13,ENSG00000186871
mod13,ENSG00000187741
mod13,ENSG00000187951
mod13,ENSG00000188130
mod13,ENSG00000188312
mod13,ENSG00000188352
mod13,ENSG00000188486
mod13,ENSG00000188610
mod13,ENSG00000196230
mod13,ENSG00000196465
mod13,ENSG00000196550
mod13,ENSG00000196584
mod13,ENSG00000197061
mod13,ENSG00000197275
mod13,ENSG00000197299
mod13,ENSG00000198157
mod13,ENSG00000198554
mod13,ENSG00000198826
mod13,ENSG00000198901
mod13,ENSG00000203760
mod13,ENSG00000205208
mod13,ENSG00000213551
mod13,ENSG00000215784
mod13,ENSG00000221829
mod13,ENSG00000228716
mod13,ENSG00000237649
mod13,ENSG00000259803
mod13,ENSG00000263513
mod13,ENSG00000267041
mod13,ENSG00000273983
mod13,ENSG00000274997
mod13,ENSG00000275379
mod13,ENSG00000275832
mod13,ENSG00000276043
mod13,ENSG00000276368
mod13,ENSG00000276903
mod13,ENSG00000277775
mod13,ENSG00000278272
mod13,ENSG00000283288
mod13,ENSG00000284681
mod14,ENSG00000004478
mod14,ENSG00000004779
mod14,ENSG00000005022
mod14,ENSG00000005194
mod14,ENSG00000006625
mod14,ENSG00000006695
mod14,ENSG00000008838
mod14,ENSG00000011485
mod14,ENSG00000013275
mod14,ENSG00000014641
mod14,ENSG00000025772
mod14,ENSG00000031698
mod14,ENSG00000032389
mod14,ENSG00000033011
mod14,ENSG00000035141
mod14,ENSG00000048162
mod14,ENSG00000048544
mod14,ENSG00000054148
mod14,ENSG00000055950
mod14,ENSG00000061794
mod14,ENSG00000062822
mod14,ENSG00000064726
mod14,ENSG00000065057
mod14,ENSG00000065268
mod14,ENSG00000066044
mod14,ENSG00000067057
mod14,ENSG00000067704
mod14,ENSG00000068438
mod14,ENSG00000069849
mod14,ENSG00000072506
mod14,ENSG00000073578
mod14,ENSG00000074071
mod14,ENSG00000077312
mod14,ENSG00000079462
mod14,ENSG00000081870
mod14,ENSG00000084090
mod14,ENSG00000084623
mod14,ENSG00000087191
mod14,ENSG00000087302
mod14,ENSG00000087470
mod14,ENSG00000088247
mod14,ENSG00000089248
mod14,ENSG00000090273
mod14,ENSG00000091483
mod14,ENSG00000099624
mod14,ENSG00000099795
mod14,ENSG00000099800
mod14,ENSG00000099901
mod14,ENSG00000099956
mod14,ENSG00000100028
mod14,ENSG00000100138
mod14,ENSG00000100216
mod14,ENSG00000100220
mod14,ENSG00000100347
mod14,ENSG00000100348
mod14,ENSG00000100442
mod14,ENSG00000100949
mod14,ENSG00000101843
mod14,ENSG00000101911
mod14,ENSG00000102900
mod14,ENSG00000103043
mod14,ENSG00000103254
mod14,ENSG00000103544
mod14,ENSG00000103591
mod14,ENSG00000104823
mod14,ENSG00000104889
mod14,ENSG00000105171
mod14,ENSG00000105185
mod14,ENSG00000105197
mod14,ENSG00000105364
mod14,ENSG00000105607
mod14,ENSG00000105619
mod14,ENSG00000105676
mod14,ENSG00000105677
mod14,ENSG00000106028
mod14,ENSG00000106268
mod14,ENSG00000106355
mod14,ENSG00000107223
mod14,ENSG00000107949
mod14,ENSG00000108010
mod14,ENSG00000108344
mod14,ENSG00000108561
mod14,ENSG00000108826
mod14,ENSG00000109534
mod14,ENSG00000110717
mod14,ENSG00000110958
mod14,ENSG00000111361
mod14,ENSG00000111845
mod14,ENSG00000112651
mod14,ENSG00000112893
mod14,ENSG00000112992
mod14,ENSG00000114395
mod14,ENSG00000114686
mod14,ENSG00000115204
mod14,ENSG00000115241
mod14,ENSG00000115364
mod14,ENSG00000115484
mod14,ENSG00000115685
mod14,ENSG00000115761
mod14,ENSG00000115866
mod14,ENSG00000116161
mod14,ENSG00000116237
mod14,ENSG00000116521
mod14,ENSG00000116898
mod14,ENSG00000117395
mod14,ENSG00000117448
mod14,ENSG00000117450
mod14,ENSG00000117899
mod14,ENSG00000119403
mod14,ENSG00000120437
mod14,ENSG00000120438
mod14,ENSG00000121775
mod14,ENSG00000122140
mod14,ENSG00000122566
mod14,ENSG00000123297
mod14,ENSG00000123395
mod14,ENSG00000123472
mod14,ENSG00000124562
mod14,ENSG00000124767
mod14,ENSG00000125166
mod14,ENSG00000125445
mod14,ENSG00000125457
mod14,ENSG00000125656
mod14,ENSG00000125743
mod14,ENSG00000125877
mod14,ENSG00000126457
mod14,ENSG00000126698
mod14,ENSG00000127463
mod14,ENSG00000127616
mod14,ENSG00000127884
mod14,ENSG00000127922
mod14,ENSG00000128203
mod14,ENSG00000128463
mod14,ENSG00000128626
mod14,ENSG00000128789
mod14,ENSG00000130204
mod14,ENSG00000130312
mod14,ENSG00000130748
mod14,ENSG00000131473
mod14,ENSG00000131652
mod14,ENSG00000132254
mod14,ENSG00000132305
mod14,ENSG00000132341
mod14,ENSG00000132463
mod14,ENSG00000132780
mod14,ENSG00000132792
mod14,ENSG00000133265
mod14,ENSG00000133313
mod14,ENSG00000133739
mod14,ENSG00000133935
mod14,ENSG00000134049
mod14,ENSG00000134684
mod14,ENSG00000134697
mod14,ENSG00000135316
mod14,ENSG00000135390
mod14,ENSG00000135617
mod14,ENSG00000135624
mod14,ENSG00000135698
mod14,ENSG00000135778
mod14,ENSG00000136261
mod14,ENSG00000136463
mod14,ENSG00000137074
mod14,ENSG00000137133
mod14,ENSG00000137288
mod14,ENSG00000137692
mod14,ENSG00000137714
mod14,ENSG00000138085
mod14,ENSG00000138382
mod14,ENSG00000138385
mod14,ENSG00000138430
mod14,ENSG00000138663
mod14,ENSG00000138674
mod14,ENSG00000138698
mod14,ENSG00000139180
mod14,ENSG00000139343
mod14,ENSG00000139405
mod14,ENSG00000139579
mod14,ENSG00000139637
mod14,ENSG00000140365
mod14,ENSG00000140395
mod14,ENSG00000140740
mod14,ENSG00000142230
mod14,ENSG00000142655
mod14,ENSG00000143106
mod14,ENSG00000143314
mod14,ENSG00000143575
mod14,ENSG00000143621
mod14,ENSG00000143801
mod14,ENSG00000144029
mod14,ENSG00000144580
mod14,ENSG00000144895
mod14,ENSG00000145494
mod14,ENSG00000145912
mod14,ENSG00000146701
mod14,ENSG00000146731
mod14,ENSG00000147099
mod14,ENSG00000147123
mod14,ENSG00000147155
mod14,ENSG00000148334
mod14,ENSG00000148444
mod14,ENSG00000149100
mod14,ENSG00000149196
mod14,ENSG00000149480
mod14,ENSG00000149547
mod14,ENSG00000151552
mod14,ENSG00000152234
mod14,ENSG00000152240
mod14,ENSG00000152492
mod14,ENSG00000153015
mod14,ENSG00000153406
mod14,ENSG00000155115
mod14,ENSG00000156261
mod14,ENSG00000157500
mod14,ENSG00000159063
mod14,ENSG00000159199
mod14,ENSG00000160049
mod14,ENSG00000160256
mod14,ENSG00000161057
mod14,ENSG00000162384
mod14,ENSG00000162521
mod14,ENSG00000162980
mod14,ENSG00000163170
mod14,ENSG00000163344
mod14,ENSG00000163468
mod14,ENSG00000163584
mod14,ENSG00000164062
mod14,ENSG00000164182
mod14,ENSG00000164258
mod14,ENSG00000164494
mod14,ENSG00000164978
mod14,ENSG00000165283
mod14,ENSG00000165629
mod14,ENSG00000165644
mod14,ENSG00000165675
mod14,ENSG00000165916
mod14,ENSG00000166226
mod14,ENSG00000166228
mod14,ENSG00000166411
mod14,ENSG00000166452
mod14,ENSG00000166557
mod14,ENSG00000166595
mod14,ENSG00000166902
mod14,ENSG00000167004
mod14,ENSG00000167005
mod14,ENSG00000167085
mod14,ENSG00000167088
mod14,ENSG00000167114
mod14,ENSG00000167118
mod14,ENSG00000167315
mod14,ENSG00000167515
mod14,ENSG00000167862
mod14,ENSG00000167969
mod14,ENSG00000168090
mod14,ENSG00000168291
mod14,ENSG00000168393
mod14,ENSG00000168818
mod14,ENSG00000168924
mod14,ENSG00000169689
mod14,ENSG00000169727
mod14,ENSG00000170270
mod14,ENSG00000170445
mod14,ENSG00000170502
mod14,ENSG00000170584
mod14,ENSG00000170627
mod14,ENSG00000171311
mod14,ENSG00000171421
mod14,ENSG00000172009
mod14,ENSG00000172172
mod14,ENSG00000172336
mod14,ENSG00000172590
mod14,ENSG00000173141
mod14,ENSG00000173163
mod14,ENSG00000173418
mod14,ENSG00000173457
mod14,ENSG00000173465
mod14,ENSG00000174165
mod14,ENSG00000174547
mod14,ENSG00000174780
mod14,ENSG00000174851
mod14,ENSG00000175110
mod14,ENSG00000175334
mod14,ENSG00000175581
mod14,ENSG00000175602
mod14,ENSG00000176087
mod14,ENSG00000176485
mod14,ENSG00000177646
mod14,ENSG00000177830
mod14,ENSG00000177889
mod14,ENSG00000178952
mod14,ENSG00000178982
mod14,ENSG00000179051
mod14,ENSG00000179271
mod14,ENSG00000179958
mod14,ENSG00000180817
mod14,ENSG00000180992
mod14,ENSG00000181396
mod14,ENSG00000181924
mod14,ENSG00000181991
mod14,ENSG00000182004
mod14,ENSG00000182054
mod14,ENSG00000182154
mod14,ENSG00000183207
mod14,ENSG00000183527
mod14,ENSG00000183605
mod14,ENSG00000183751
mod14,ENSG00000184110
mod14,ENSG00000184575
mod14,ENSG00000184752
mod14,ENSG00000184831
mod14,ENSG00000184967
mod14,ENSG00000185347
mod14,ENSG00000185515
mod14,ENSG00000185608
mod14,ENSG00000185721
mod14,ENSG00000185803
mod14,ENSG00000186298
mod14,ENSG00000187688
mod14,ENSG00000188976
mod14,ENSG00000188986
mod14,ENSG00000196262
mod14,ENSG00000196363
mod14,ENSG00000196419
mod14,ENSG00000196976
mod14,ENSG00000197043
mod14,ENSG00000197150
mod14,ENSG00000197265
mod14,ENSG00000197345
mod14,ENSG00000197785
mod14,ENSG00000198860
mod14,ENSG00000198937
mod14,ENSG00000203724
mod14,ENSG00000204220
mod14,ENSG00000204392
mod14,ENSG00000204922
mod14,ENSG00000205629
mod14,ENSG00000213465
mod14,ENSG00000213563
mod14,ENSG00000213585
mod14,ENSG00000213619
mod14,ENSG00000214160
mod14,ENSG00000214194
mod14,ENSG00000215021
mod14,ENSG00000227057
mod14,ENSG00000228300
mod14,ENSG00000241360
mod14,ENSG00000242485
mod14,ENSG00000244509
mod14,ENSG00000247077
mod14,ENSG00000250479
mod14,ENSG00000258429
mod14,ENSG00000261236
mod14,ENSG00000274523
mod15,ENSG00000000938
mod15,ENSG00000005020
mod15,ENSG00000005238
mod15,ENSG00000006007
mod15,ENSG00000006459
mod15,ENSG00000010017
mod15,ENSG00000012779
mod15,ENSG00000017797
mod15,ENSG00000021355
mod15,ENSG00000022277
mod15,ENSG00000023330
mod15,ENSG00000023909
mod15,ENSG00000025039
mod15,ENSG00000033627
mod15,ENSG00000040341
mod15,ENSG00000044446
