term,npar,AIC,LRT,Pr(Chi),virus,feature,coef_virus,direction,log10p,signedlog10p,Label,panel
binary,1,326.037642645127,3.11344588640077,0.16306189202292695,Anelloviridae.pbmc,comp_othinf,0.676437855785372,1,0.7876475228218148,0.7876475228218148,Other Infection,Complications & Comorbidities
binary,1,39.003052727063,0.996717169592969,0.4687880292650004,Anelloviridae.pbmc,comp_pulmvas,1.52447862615824,1,0.32902348677352244,0.32902348677352244,Pulm Vascular Disease,Complications & Comorbidities
binary,1,429.482098565294,0.0138186411672336,0.9399932596582515,Enterovirus.nasal,comorb_isaric_liver,-0.0581258963304623,-1,0.02687526055319787,-0.02687526055319787,Liver Disease,Complications & Comorbidities
binary,1,379.420860645767,0.633273773955239,0.6171929094351198,Enterovirus.nasal,comorb_hxtrans,-0.423818998795799,-1,0.20957907193307862,-0.20957907193307862,Organ/BM Transplant,Complications & Comorbidities
binary,1,562.942331689019,0.167584692875039,0.8187208189567429,Enterovirus.nasal,comorb_anysubstance,-0.162137861699673,-1,0.08686416595211176,-0.08686416595211176,Substance Use,Complications & Comorbidities
binary,1,824.203167419753,0.00281284410243643,0.9692416134924711,Enterovirus.nasal,ever_icu,-0.015861987811395,-1,0.0135679481022325,-0.0135679481022325,ICU,Clinical Event
binary,1,1349.09851580111,2.27419705695479,0.26308647274143,Enterovirus.nasal,ever_remdes,0.349018776625523,1,0.579901481693027,0.579901481693027,Remdesivir,Medication
binary,1,1106.59904302286,2.21266368050442,0.26739767674224024,Enterovirus.nasal,ever_steroids,0.382955779342184,1,0.57284237038147,0.57284237038147,Steroids,Medication
binary,1,1250.93900194834,0.0678348848091446,0.8556322585088901,Enterovirus.nasal,ever_azithro,0.0598701034022336,1,0.06771285029463095,0.06771285029463095,Azithromycin,Medication
binary,1,460.859450388397,0.30141489967184,0.7600028958417426,Enterovirus.nasal,ever_conplas,0.234504681377155,1,0.1191847529222438,0.1191847529222438,Conv Plasma,Medication
binary,1,467.106024688495,0.103868273615603,0.8482138707427934,Enterovirus.nasal,ever_immsupp,0.136241176725298,1,0.07149462985107925,0.07149462985107925,Immunosupressed,Medication
binary,1,774.501912505845,0.0835028679741754,0.8556322585088901,Enterovirus.nasal,ncomp,-0.0944854179146613,-1,0.06771285029463095,-0.06771285029463095,Number of Complications,Clinical Event
binary,1,183.549809403807,3.06072550668543,0.20307086764559307,Enterovirus.nasal,comp_stroke,-18.936197167324,-1,0.69235237560181,-0.69235237560181,Stroke,Complications & Comorbidities
binary,1,134.196270209897,1.96525354791538,0.2939133953708966,Enterovirus.nasal,comp_stemi,-18.5585216944212,-1,0.5317806201094504,-0.5317806201094504,STEMI,Complications & Comorbidities
binary,1,489.892207408999,0.250146658377389,0.7735169208413991,Enterovirus.nasal,comp_chf,0.217873494155615,1,0.11153018157977614,0.11153018157977614,CHF,Complications & Comorbidities
binary,1,249.994285350325,0.00140152290421725,0.97013663618677,Enterovirus.nasal,comp_pneumo,0.0241534877401603,1,0.01316709443176142,0.01316709443176142,Pneumothorax,Complications & Comorbidities
binary,1,493.314464940571,0.415869736735033,0.7146956762436919,Enterovirus.nasal,comp_avthromb,-0.283632781639854,-1,0.14587884527981204,-0.14587884527981204,Acute Venous Thromboembolism,Complications & Comorbidities
binary,1,587.021252234155,0.334281342942745,0.7508651830602493,Enterovirus.nasal,comp_shock,-0.233562755774062,-1,0.12443803304776233,-0.12443803304776233,Shock,Complications & Comorbidities
binary,1,695.636192338084,0.0369777688365502,0.9011502098407115,Enterovirus.nasal,comp_bac,-0.0679692820957016,-1,0.04520281183146479,-0.04520281183146479,Bacteremia,Complications & Comorbidities
binary,1,1015.92314516536,0.0156671986562742,0.9399932596582515,Enterovirus.nasal,comp_renal,-0.0341482807363367,-1,0.02687526055319787,-0.02687526055319787,Renal,Complications & Comorbidities
binary,1,791.917949313021,0.0726160472534048,0.8556322585088901,Enterovirus.nasal,comp_liver,-0.0841026026178589,-1,0.06771285029463095,-0.06771285029463095,Liver Dysfunction/Failure,Complications & Comorbidities
binary,1,301.026364069029,0.0736256112276124,0.8556322585088901,Enterovirus.nasal,comp_othinf,0.157120212632657,1,0.06771285029463095,0.06771285029463095,Other Infection,Complications & Comorbidities
binary,1,38.6865308710996,0.193716516438599,0.8150979869961735,Enterovirus.nasal,comp_pulmvas,-19.8348597241873,-1,0.08879017941493533,-0.08879017941493533,Pulm Vascular Disease,Complications & Comorbidities
binary,1,429.161797854117,6.40059759419808,0.0456327827898084,HSV1.nasal,comorb_isaric_liver,-1.89847930531584,-1,1.3407230461647206,-1.3407230461647206,Liver Disease,Complications & Comorbidities
binary,1,379.210880092134,0.303328612932887,0.6785776853681671,HSV1.nasal,comorb_hxtrans,-0.318665642175727,-1,0.16840042597709678,-0.16840042597709678,Organ/BM Transplant,Complications & Comorbidities
binary,1,562.408711022739,0.17009392179159,0.7516102814793334,HSV1.nasal,comorb_anysubstance,-0.173373863761742,-1,0.12400728769977186,-0.12400728769977186,Substance Use,Complications & Comorbidities
binary,1,819.945253141832,3.07315613422315,0.17594640858716437,HSV1.nasal,ever_icu,0.571257048520469,1,0.7546195935443066,0.7546195935443066,ICU,Clinical Event
binary,1,1344.22840238318,0.47334407854396,0.6070886855215623,HSV1.nasal,ever_remdes,-0.160463706383039,-1,0.21674786111707067,-0.21674786111707067,Remdesivir,Medication
binary,1,1104.23947384612,0.0942927825942661,0.8068137299706449,HSV1.nasal,ever_steroids,0.0881790293366526,1,0.09322671978035418,0.09322671978035418,Steroids,Medication
binary,1,1245.80091202085,0.0280738251260573,0.8928486370728694,HSV1.nasal,ever_azithro,0.0398247283430038,1,0.049222159986883784,0.049222159986883784,Azithromycin,Medication
binary,1,460.03912905466,0.00630391739360903,0.936716685542187,HSV1.nasal,ever_conplas,0.032027957861195,1,0.028391743702513527,0.028391743702513527,Conv Plasma,Medication
binary,1,466.858123672499,0.290787502210208,0.6785776853681671,HSV1.nasal,ever_immsupp,-0.256085676032392,-1,0.16840042597709678,-0.16840042597709678,Immunosupressed,Medication
binary,1,770.30532329602,0.959983973868134,0.47403311835954537,HSV1.nasal,ncomp,0.390381248551311,1,0.32419131524922795,0.32419131524922795,Number of Complications,Clinical Event
binary,1,183.382722169369,1.36407817378335,0.3777385842829138,HSV1.nasal,comp_stroke,0.678304116242949,1,0.4228086516953615,0.4228086516953615,Stroke,Complications & Comorbidities
binary,1,134.032955747667,0.0261270872553041,0.8928486370728694,HSV1.nasal,comp_stemi,0.131911143328046,1,0.049222159986883784,0.049222159986883784,STEMI,Complications & Comorbidities
binary,1,488.856773346939,3.77723055697703,0.13224803660758733,HSV1.nasal,comp_chf,0.699815316048118,1,0.8786107669057841,0.8786107669057841,CHF,Complications & Comorbidities
binary,1,249.724541264582,1.03706222470717,0.47117235154138803,HSV1.nasal,comp_pneumo,0.524384014728319,1,0.3268202019334005,0.3268202019334005,Pneumothorax,Complications & Comorbidities
binary,1,487.337797775854,7.1174775026638,0.036823461859864355,HSV1.nasal,comp_avthromb,0.888339924509239,1,1.433875384871608,1.433875384871608,Acute Venous Thromboembolism,Complications & Comorbidities
binary,1,585.730122239384,12.7624899309284,0.00247547881135387,HSV1.nasal,comp_shock,1.07806013760341,1,2.6063407866225297,2.6063407866225297,Shock,Complications & Comorbidities
binary,1,693.063436529853,1.71525336498246,0.3134438414493235,HSV1.nasal,comp_bac,0.386721250491053,1,0.5038402587675991,0.5038402587675991,Bacteremia,Complications & Comorbidities
binary,1,1010.52982389214,2.64458584250542,0.18973633701625642,HSV1.nasal,comp_renal,0.412833067634962,1,0.7218494880126513,0.7218494880126513,Renal,Complications & Comorbidities
binary,1,791.230514121664,2.78332861287095,0.18440199864261167,HSV1.nasal,comp_liver,0.497886096123841,1,0.7342343761524892,0.7342343761524892,Liver Dysfunction/Failure,Complications & Comorbidities
binary,1,300.835797717625,4.97256474456674,0.07210681439486363,HSV1.nasal,comp_othinf,1.0905407453786,1,1.1420236907002381,1.1420236907002381,Other Infection,Complications & Comorbidities
binary,1,38.6865308710802,3.39848728948041,0.15661497113544381,HSV1.nasal,comp_pulmvas,3.22576349348084,1,0.8051667252235588,0.8051667252235588,Pulm Vascular Disease,Complications & Comorbidities
binary,1,429.421369831122,0.361239078891913,0.6658704942036864,HSV2.nasal,comorb_isaric_liver,-13.3951261922643,-1,0.17661022897054,-0.17661022897054,Liver Disease,Complications & Comorbidities
