"","term","npar","AIC","LRT","Pr(Chi)","virus","feature","coef_virus"
"671","binary",1,53.0761233876476,0.57191523443462,0.690937095974656,"Human gammaherpesvirus 4 (EBV).nasal","symptom_bleeding",-19.6053756560775
"672","binary",1,739.318563227306,0.90455675543285,0.609641665011047,"Human gammaherpesvirus 4 (EBV).nasal","ever_ever_esc",0.302186233977607
"673","binary",1,788.521573698727,8.70125633312955,0.0242615209924312,"Human gammaherpesvirus 4 (EBV).nasal","ever_icu",1.11503438837152
"674","binary",1,369.489176253078,8.85455091163271,0.0227267782768461,"Human gammaherpesvirus 4 (EBV).nasal","diedever",1.23911312775255
"675","binary",1,1286.46663864893,0.457366205643666,0.700798050572472,"Human gammaherpesvirus 4 (EBV).nasal","ever_remdes",0.189979615410929
"676","binary",1,1041.38081605797,1.07069685959186,0.569134281770397,"Human gammaherpesvirus 4 (EBV).nasal","ever_steroids",-0.346300561218332
"677","binary",1,1206.40351232245,0.0554777313243449,0.877702234268105,"Human gammaherpesvirus 4 (EBV).nasal","ever_azithro",0.0647751135879524
"678","binary",1,1216.84136599036,4.94783292634384,0.128129027201512,"Human gammaherpesvirus 4 (EBV).nasal","ever_otherabx",0.700533541640046
"679","binary",1,452.604645350268,1.92652576502996,0.425759409625044,"Human gammaherpesvirus 4 (EBV).nasal","ever_conplas",-0.836433747861042
"680","binary",1,72.9397422603394,0.657944050093477,0.666364824586418,"Human gammaherpesvirus 4 (EBV).nasal","ever_monoclonal",1.08956924095448
"681","binary",1,445.223759409299,0.423714441205391,0.707865077268008,"Human gammaherpesvirus 4 (EBV).nasal","ever_immsupp",-0.339055762306493
"682","binary",1,737.139366932239,1.33440496760772,0.526333767691251,"Human gammaherpesvirus 4 (EBV).nasal","anycomp",0.57867531475061
"683","binary",1,737.139366932239,1.33440496760772,0.526333767691251,"Human gammaherpesvirus 4 (EBV).nasal","ncomp",0.57867531475061
"684","binary",1,76.8711243971986,1.1169489846949,0.569134281770397,"Human gammaherpesvirus 4 (EBV).nasal","comp_seizure",-19.5427633126923
"685","binary",1,146.381104044937,3.28431585524592,0.255019880357314,"Human gammaherpesvirus 4 (EBV).nasal","comp_meningitis",1.26486392280188
"686","binary",1,182.767271868763,2.65404405843722,0.322380115575064,"Human gammaherpesvirus 4 (EBV).nasal","comp_stroke",0.979752909216456
"687","binary",1,504.350792912025,0.77349385976504,0.650230131017933,"Human gammaherpesvirus 4 (EBV).nasal","comp_afib",-0.396646301444431
"688","binary",1,286.01886536186,1.89955613824276,0.425759409625044,"Human gammaherpesvirus 4 (EBV).nasal","comp_ventricular_arr",0.724352293509186
"689","binary",1,31.840123722041,0.405381505055043,0.711325169214891,"Human gammaherpesvirus 4 (EBV).nasal","comp_endo",-18.8845645908543
"690","binary",1,64.7850054557576,0.741163494831696,0.650230131017933,"Human gammaherpesvirus 4 (EBV).nasal","comp_myocard",-19.8483598630943
"691","binary",1,178.767349379618,2.4620648062803,0.346184260358554,"Human gammaherpesvirus 4 (EBV).nasal","comp_cardarrest",1.03320271741217
"692","binary",1,133.68273685424,1.28236482052921,0.532077453083901,"Human gammaherpesvirus 4 (EBV).nasal","comp_stemi",0.854635797187232
"693","binary",1,245.33738407052,0.284540044707882,0.759693240468318,"Human gammaherpesvirus 4 (EBV).nasal","comp_nstemi",-0.397412747734789
"694","binary",1,475.332773197886,0.414445555829275,0.711325169214891,"Human gammaherpesvirus 4 (EBV).nasal","comp_chf",0.277248466162934
"695","binary",1,1104.08582773232,0.272666021833402,0.76493263234757,"Human gammaherpesvirus 4 (EBV).nasal","comp_pneumonia",0.170953053883631
"696","binary",1,75.7122899338282,0.451292878928285,0.700798050572472,"Human gammaherpesvirus 4 (EBV).nasal","comp_bronch",0.86344452880005
"697","binary",1,248.045166319906,0.916756930632175,0.608694808467546,"Human gammaherpesvirus 4 (EBV).nasal","comp_pneumo",0.532549870476651
"698","binary",1,117.697608690674,1.27789911103162,0.532077453083901,"Human gammaherpesvirus 4 (EBV).nasal","comp_pneumomed",0.854838376192616
"699","binary",1,92.8776689438179,2.04111799017863,0.405600919563793,"Human gammaherpesvirus 4 (EBV).nasal","comp_aat",-20.0567713366393
"700","binary",1,460.271630454178,3.16900802645517,0.262032052052145,"Human gammaherpesvirus 4 (EBV).nasal","comp_avthromb",0.674894416339617
"701","binary",1,565.198326390771,9.31011518711603,0.0201494691294822,"Human gammaherpesvirus 4 (EBV).nasal","comp_shock",1.0562039700815
"702","binary",1,664.823973886529,1.78803145593588,0.436493989067975,"Human gammaherpesvirus 4 (EBV).nasal","comp_bac",0.444318118004483
"703","binary",1,289.908284171907,1.72182338106666,0.451195976984199,"Human gammaherpesvirus 4 (EBV).nasal","comp_coag",-1.19132229077894
"704","binary",1,168.632440943834,0.145738081158214,0.820025885681729,"Human gammaherpesvirus 4 (EBV).nasal","comp_hypogly",0.31490369627531
"705","binary",1,391.037915319299,0.0202058269391046,0.929844933544684,"Human gammaherpesvirus 4 (EBV).nasal","comp_bleed",0.0677509829634556
"706","binary",1,759.607653578175,0.105232267091083,0.837734336356031,"Human gammaherpesvirus 4 (EBV).nasal","comp_anemia",0.103127909024359
"707","binary",1,80.5668709460265,0.541609393596502,0.690937095974656,"Human gammaherpesvirus 4 (EBV).nasal","comp_pancreas",-18.6042437585465
"708","binary",1,940.056213139089,4.5174979982578,0.15358380624565,"Human gammaherpesvirus 4 (EBV).nasal","comp_renal",0.620197438433834
"709","binary",1,769.299218254011,4.13799196031573,0.184606380113506,"Human gammaherpesvirus 4 (EBV).nasal","comp_liver",0.678780442510964
"710","binary",1,356.48502338973,0.519052983682855,0.690937095974656,"Human gammaherpesvirus 4 (EBV).nasal","comp_othlab",0.393791050404652
"711","binary",1,333.493091459602,0.924367443337758,0.608694808467546,"Human gammaherpesvirus 4 (EBV).nasal","comp_electrolyte",0.533088418077226
"712","binary",1,297.657514828071,3.76928927510778,0.209826301738381,"Human gammaherpesvirus 4 (EBV).nasal","comp_othinf",1.07817224603429
"713","binary",1,31.45133848381,0.0487853241800948,0.887672332300283,"Human gammaherpesvirus 4 (EBV).nasal","comp_othpulm",-17.7691818682967
"714","binary",1,154.016112036395,1.48748551738572,0.495751819223698,"Human gammaherpesvirus 4 (EBV).nasal","comp_unddisease",-16.8606848688142
"715","binary",1,221.274235864726,0.751863739638196,0.650230131017933,"Human gammaherpesvirus 4 (EBV).nasal","comp_enceph",0.555618046440802
"716","binary",1,97.067558848634,0.554184103614844,0.690937095974656,"Human gammaherpesvirus 4 (EBV).nasal","comp_othneuro",0.936645756824724
"717","binary",1,362.204852242727,0.139905410643621,0.820025885681729,"Human gammaherpesvirus 4 (EBV).nasal","comp_hypergly",0.215467019763424
"718","binary",1,53.1659788969889,3.81149624366876,0.209716078153232,"Human gammaherpesvirus 4 (EBV).nasal","comp_psych",3.54157344015817
"719","binary",1,121.905683828344,1.84183035931338,0.429726990559966,"Human gammaherpesvirus 4 (EBV).nasal","comp_gastroent",-18.8792745982123
"720","binary",1,29.606414594574,1.47934997585253e-11,0.999996931150957,"Human gammaherpesvirus 4 (EBV).nasal","comp_pulmvas",-1.10165626410794
"721","binary",1,205.856437108771,1.31213517591672,0.527991651084511,"Human gammaherpesvirus 4 (EBV).nasal","comp_other2",0.831371259197808
"722","binary",1,1375.83329197412,0.0255409524033894,0.927028156594831,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_htn",-0.0247446680241398
"723","binary",1,1404.61413531354,0.0171502396187861,0.936515282113101,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_isaric_dm",0.019656712252826
"724","binary",1,1053.77798837308,0.888273629571586,0.625129708837539,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_anyresp_noasthma",-0.17350486393169
"725","binary",1,908.234869258261,1.1554460567454,0.573171141135352,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_isaric_asthma",-0.228000603601708
"726","binary",1,1180.09883006559,1.05858326100065,0.598363040686119,"Human gammaherpesvirus 4 (EBV).pbmc","comorb_isaric_cardiac",-0.175472665754156
