term,npar,AIC,LRT,Pr(Chi),virus,feature,coef_virus,OR_values,2.5 %,97.5 %,direction,log10p,signedlog10p,Label,panel
binary,1,359.834383031551,1.9582142834318,0.28899332939134525,EBV.nasal,comorb_hxtrans,-0.880723953960005,0.4144827366197,0.108737082305789,1.57992044032075,-1,0.5391121816101101,-0.5391121816101101,Organ/BM Transplant,Complications & Comorbidities
binary,1,527.357319515029,3.6546436865592e-4,0.9966121020162041,EBV.nasal,comorb_anysubstance,0.0096399778982406,1.00968659215156,0.376161208525035,2.71018646066156,1,0.0014738434273078894,0.0014738434273078894,Substance Use,Complications & Comorbidities
binary,1,788.521573698727,8.70125633312955,0.014839571092457907,EBV.nasal,ever_icu,1.11503438837152,3.04967305066939,1.44783853053258,6.42371750706066,1,1.8285786512719957,1.8285786512719957,ICU,Clinical Event
binary,1,1286.46663864893,0.457366205643666,0.6162356854903237,EBV.nasal,ever_remdes,0.189979615410929,1.20922494785236,0.694196161751866,2.10635704296965,1,0.21025315580358475,0.21025315580358475,Remdesivir,Medication
binary,1,1041.38081605797,1.07069685959186,0.4356241372707058,EBV.nasal,ever_steroids,-0.346300561218332,0.707299868245485,0.37006234786668,1.35186167007812,-1,0.3608880646530496,-0.3608880646530496,Steroids,Medication
binary,1,1206.40351232245,0.0554777313243449,0.843932317307772,EBV.nasal,ever_azithro,0.0647751135879524,1.06691906180329,0.622922146171883,1.82738130508706,1,0.07369238204545853,0.07369238204545853,Azithromycin,Medication
binary,1,452.604645350268,1.92652576502996,0.28899332939134525,EBV.nasal,ever_conplas,-0.836433747861042,0.433252860553564,0.120193506780693,1.56171532227894,-1,0.5391121816101101,-0.5391121816101101,Conv Plasma,Medication
binary,1,445.223759409299,0.423714441205391,0.6208694066281607,EBV.nasal,ever_immsupp,-0.339055762306493,0.712442720532183,0.249481216366367,2.03452042374972,-1,0.206999739509653,-0.206999739509653,Immunosupressed,Medication
binary,1,737.139366932239,1.33440496760772,0.39309318147505135,EBV.nasal,ncomp,0.57867531475061,1.78367405835638,0.633693463840192,5.02055540729996,1,0.40550448931001104,0.40550448931001104,Number of Complications,Clinical Event
binary,1,182.767271868763,2.65404405843722,0.206573666290818,EBV.nasal,comp_stroke,0.979752909216456,2.66379796067984,0.879123055209948,8.07147478759672,1,0.6849250425139508,0.6849250425139508,Stroke,Complications & Comorbidities
binary,1,133.68273685424,1.28236482052921,0.3967999131063225,EBV.nasal,comp_stemi,0.854635797187232,2.35051815934018,0.584690091247025,9.44934025751042,1,0.40142843162231656,0.40142843162231656,STEMI,Complications & Comorbidities
binary,1,475.332773197886,0.414445555829275,0.6208694066281607,EBV.nasal,comp_chf,0.277248466162934,1.31949417996447,0.57836499783576,3.01032202411136,1,0.206999739509653,0.206999739509653,CHF,Complications & Comorbidities
binary,1,248.045166319906,0.916756930632175,0.4736591155211048,EBV.nasal,comp_pneumo,0.532549870476651,1.70326989374406,0.599989077585693,4.83530190684272,1,0.3245341003255986,0.3245341003255986,Pneumothorax,Complications & Comorbidities
binary,1,460.271630454178,3.16900802645517,0.17037927708874687,EBV.nasal,comp_avthromb,0.674894416339617,1.96382561712618,0.961254861482477,4.01205882957328,1,0.7685832287788328,0.7685832287788328,Acute Venous Thromboembolism,Complications & Comorbidities
binary,1,565.198326390771,9.31011518711603,0.013673529247823701,EBV.nasal,comp_shock,1.0562039700815,2.87543500842418,1.45928628643271,5.66587006575878,1,1.8641193760662125,1.8641193760662125,Shock,Complications & Comorbidities
binary,1,664.823973886529,1.78803145593588,0.30435920674623235,EBV.nasal,comp_bac,0.444318118004483,1.55942648836665,0.824252228342745,2.95032380744541,1,0.5166135564750971,0.5166135564750971,Bacteremia,Complications & Comorbidities
binary,1,940.056213139089,4.5174979982578,0.10437734405044147,EBV.nasal,comp_renal,0.620197438433834,1.85929510192222,1.05854446801159,3.26578465099883,1,0.9813937582461523,0.9813937582461523,Renal,Complications & Comorbidities
binary,1,769.299218254011,4.13799196031573,0.12145496750422878,EBV.nasal,comp_liver,0.678780442510964,1.9714719421575,1.05293933225693,3.69128733218016,1,0.9155847178653815,0.9155847178653815,Liver Dysfunction/Failure,Complications & Comorbidities
binary,1,297.657514828071,3.76928927510778,0.13702974956153174,EBV.nasal,comp_othinf,1.07817224603429,2.93930231696578,1.07256804694283,8.05496503009368,1,0.8631851359982055,0.8631851359982055,Other Infection,Complications & Comorbidities
binary,1,29.606414594574,1.479349e-11,0.999996931150957,EBV.nasal,comp_pulmvas,-1.10165626410794,0.332320217585395,0,Inf,-1,1.3327862502288546e-6,-1.3327862502288546e-6,Pulm Vascular Disease,Complications & Comorbidities
binary,1,445.310513324842,0.676009557974453,0.5393905315610005,EBV.pbmc,comorb_isaric_liver,0.260516007087376,1.29759948447448,0.703093567320367,2.39479423560309,1,0.26809668140352294,0.26809668140352294,Liver Disease,Complications & Comorbidities
binary,1,383.119874143079,4.49079852686742,0.09221952035630644,EBV.pbmc,comorb_hxtrans,0.726756168775169,2.06836030206633,1.06652159153012,4.01127775859295,1,1.0351771409232813,1.0351771409232813,Organ/BM Transplant,Complications & Comorbidities
binary,1,573.531376348885,0.642042761325911,0.5466100342893753,EBV.pbmc,comorb_anysubstance,-0.231585541499572,0.793274834681776,0.446080818543713,1.41069720369008,-1,0.26232240009212104,-0.26232240009212104,Substance Use,Complications & Comorbidities
binary,1,828.743713378338,5.97960654154929,0.04295449599142163,EBV.pbmc,ever_icu,0.505467742402647,1.6577607441377,1.10754646572552,2.48131412076129,1,1.366991372413081,1.366991372413081,ICU,Clinical Event
binary,1,1369.81006577407,2.52068168022493,0.21450927765172692,EBV.pbmc,ever_remdes,0.251804868452112,1.28634500630141,0.941122205206847,1.7582025650674,1,0.6685539195826815,0.6685539195826815,Remdesivir,Medication
binary,1,1108.70927060214,0.192806878195142,0.7214141688516442,EBV.pbmc,ever_steroids,0.0819414942823426,1.08539230631609,0.752384870900282,1.56578966985408,1,0.14181533222328987,0.14181533222328987,Steroids,Medication
binary,1,1292.41241518267,3.5144848314917,0.14099654724891542,EBV.pbmc,ever_azithro,0.297298230918677,1.34621672303671,0.987883197433936,1.83452807993011,1,0.8507915223028004,0.8507915223028004,Azithromycin,Medication
binary,1,472.940413877535,0.124843784809457,0.7506481197999808,EBV.pbmc,ever_conplas,0.101853037810229,1.107220740186,0.630397138859876,1.94470706151242,1,0.12456359887076991,0.12456359887076991,Conv Plasma,Medication
binary,1,470.613547317242,2.91596346055417,0.1829058191733406,EBV.pbmc,ever_immsupp,0.50893534835762,1.66351918339503,0.935536073865324,2.95797901420275,1,0.7377724771661831,0.7377724771661831,Immunosupressed,Medication
binary,1,788.546803662109,7.58225893468773,0.027507912351629128,EBV.pbmc,ncomp,0.693979486842842,2.00166530549177,1.19316039701418,3.358026301607,1,1.5605423681188932,1.5605423681188932,Number of Complications,Clinical Event
binary,1,189.631897668847,2.40237892991138,0.22614832851733546,EBV.pbmc,comp_stroke,0.76394407818958,2.14672640223605,0.816772988483998,5.64224614554283,1,0.6456066178158315,0.6456066178158315,Stroke,Complications & Comorbidities
binary,1,145.095181223736,0.698104414780971,0.5393905315610005,EBV.pbmc,comp_stemi,-0.552892992539298,0.575283110920498,0.149491792634888,2.21383831096778,-1,0.26809668140352294,-0.26809668140352294,STEMI,Complications & Comorbidities
binary,1,537.315403994368,0.850786880773285,0.5201808250369891,EBV.pbmc,comp_chf,-0.257977270563171,0.772612792961024,0.442829586154423,1.3479915220454,-1,0.2838456608562371,-0.2838456608562371,CHF,Complications & Comorbidities
binary,1,256.811395462496,0.141663203005407,0.7430107974152524,EBV.pbmc,comp_pneumo,-0.161921794854088,0.85050771601946,0.362945886610074,1.99303367718222,-1,0.12900487503647626,-0.12900487503647626,Pneumothorax,Complications & Comorbidities
binary,1,513.027539666613,0.839597520684492,0.5201808250369891,EBV.pbmc,comp_avthromb,0.24597697896498,1.27887013228875,0.758799197206551,2.15539080863716,1,0.2838456608562371,0.2838456608562371,Acute Venous Thromboembolism,Complications & Comorbidities
binary,1,605.466634341998,7.38940957545367,0.027952046350286478,EBV.pbmc,comp_shock,0.630037209835972,1.87768044614588,1.19277758201768,2.95586026346555,1,1.55358639221028,1.55358639221028,Shock,Complications & Comorbidities
binary,1,717.277359278143,0.140656401108117,0.7430107974152524,EBV.pbmc,comp_bac,0.0831996732016422,1.08675878349119,0.704415685581671,1.67663025919135,1,0.12900487503647626,0.12900487503647626,Bacteremia,Complications & Comorbidities
binary,1,1047.40798118325,1.26036421319918,0.41458304803943213,EBV.pbmc,comp_renal,0.200084775474851,1.22150630754814,0.862951593515319,1.72903981010309,1,0.38238845982403447,0.38238845982403447,Renal,Complications & Comorbidities
binary,1,805.466598728944,12.8018436120561,0.0022374882456320582,EBV.pbmc,comp_liver,0.748736467736068,2.11432680798726,1.41288032054899,3.16401735232366,1,2.6502392375184387,2.6502392375184387,Liver Dysfunction/Failure,Complications & Comorbidities
binary,1,318.327969537725,7.00514287683643,0.028757386538709104,EBV.pbmc,comp_othinf,0.994396755475036,2.70309322316004,1.31440890321998,5.5589344801257,1,1.5412505850273497,1.5412505850273497,Other Infection,Complications & Comorbidities
binary,1,38.9030110185261,0.819367689927688,0.5201808250369891,EBV.pbmc,comp_pulmvas,-20.464385359894,1.29547895e-9,0,Inf,-1,0.2838456608562371,-0.2838456608562371,Pulm Vascular Disease,Complications & Comorbidities
binary,1,106.219958032178,0.112404972722516,0.9700326200040882,HSV1.ea,comorb_isaric_liver,-0.20287404367543,0.816381063308124,0.247764428300464,2.68996661506172,-1,0.013213661146563757,-0.013213661146563757,Liver Disease,Complications & Comorbidities
binary,1,72.7787393630888,0.0139054947315032,0.98085050513121,HSV1.ea,comorb_hxtrans,0.101276274040621,1.10658231950476,0.192672997419946,6.35545429945006,1,0.008397179922849754,0.008397179922849754,Organ/BM Transplant,Complications & Comorbidities
binary,1,73.8492291372315,0.0432069611873089,0.9700326200040882,HSV1.ea,comorb_anysubstance,0.168607246127312,1.18365516247031,0.242640193329739,5.77414452410467,1,0.013213661146563757,0.013213661146563757,Substance Use,Complications & Comorbidities
binary,1,44.3684162429273,5.32571129452415,0.3362084879296272,HSV1.ea,ever_icu,39.3919413747817,128145326078100820,0,Inf,1,0.47339132654655447,0.47339132654655447,ICU,Clinical Event
binary,1,192.481719563602,0.0531375350147982,0.9700326200040882,HSV1.ea,ever_remdes,-0.0950762285511685,0.909303616928986,0.412486775878674,2.00450806210412,-1,0.013213661146563757,-0.013213661146563757,Remdesivir,Medication
binary,1,136.415739711495,0.720500957790648,0.8042560766866111,HSV1.ea,ever_steroids,0.430212023665507,1.53758349307866,0.561603117983342,4.20966857640931,1,0.09460564903153378,0.09460564903153378,Steroids,Medication
binary,1,216.858343609851,0.981325385597387,0.7928113672028282,HSV1.ea,ever_azithro,0.37122342265596,1.4495068898905,0.702897943513308,2.98915403470695,1,0.10083013163318487,0.10083013163318487,Azithromycin,Medication
