.threshold,recall,precision,iteration,Model
0.5929618722952888,0.2980769230769231,0.6739130434782609,2,bGLM
0.5922584633760012,0.2980769230769231,0.6595744680851063,2,bGLM
0.5874052240051502,0.3076923076923077,0.6666666666666666,2,bGLM
0.5842443008608755,0.3173076923076923,0.673469387755102,2,bGLM
0.5768759236580792,0.3269230769230769,0.68,2,bGLM
0.5741050118751638,0.33653846153846156,0.6862745098039216,2,bGLM
0.5684959302362684,0.34615384615384615,0.6923076923076923,2,bGLM
0.5668539214378585,0.34615384615384615,0.6792452830188679,2,bGLM
0.5658854461827136,0.3557692307692308,0.6851851851851852,2,bGLM
0.5653810962236588,0.36538461538461536,0.6909090909090909,2,bGLM
0.5618472914334243,0.36538461538461536,0.6785714285714286,2,bGLM
0.5532145673959559,0.375,0.6842105263157895,2,bGLM
0.5509841578285726,0.38461538461538464,0.6896551724137931,2,bGLM
0.550187361757952,0.38461538461538464,0.6779661016949152,2,bGLM
0.5500546048073418,0.3942307692307692,0.6833333333333333,2,bGLM
0.547032078605583,0.40384615384615385,0.6885245901639344,2,bGLM
0.5458358948214442,0.41346153846153844,0.6935483870967742,2,bGLM
0.5377791518248556,0.41346153846153844,0.6825396825396826,2,bGLM
0.5362352313917096,0.41346153846153844,0.671875,2,bGLM
0.5286714623463148,0.4230769230769231,0.676923076923077,2,bGLM
0.5286369099665806,0.4230769230769231,0.6666666666666666,2,bGLM
0.5282967843791413,0.4326923076923077,0.6716417910447762,2,bGLM
0.5255850222537712,0.4326923076923077,0.6617647058823529,2,bGLM
0.5249636357468446,0.4423076923076923,0.6666666666666666,2,bGLM
0.5242550832512951,0.4423076923076923,0.6571428571428571,2,bGLM
0.5207308252186551,0.4519230769230769,0.6619718309859155,2,bGLM
0.5204296533191584,0.4519230769230769,0.6527777777777778,2,bGLM
0.5175675845416587,0.4519230769230769,0.6438356164383562,2,bGLM
0.5155421276820289,0.4519230769230769,0.6351351351351351,2,bGLM
0.5110545452757902,0.46153846153846156,0.64,2,bGLM
0.5105682895696946,0.47115384615384615,0.6447368421052632,2,bGLM
0.49922405482431564,0.47115384615384615,0.6363636363636364,2,bGLM
0.4965484246354479,0.47115384615384615,0.6282051282051282,2,bGLM
0.49077326884343464,0.4807692307692308,0.6329113924050633,2,bGLM
0.49036766465934334,0.49038461538461536,0.6375,2,bGLM
0.4903298267813162,0.49038461538461536,0.6296296296296297,2,bGLM
0.4898555946824962,0.5,0.6341463414634146,2,bGLM
0.4896866031372319,0.5,0.6265060240963856,2,bGLM
0.4851788318524821,0.5,0.6190476190476191,2,bGLM
0.4813227285220456,0.5,0.611764705882353,2,bGLM
0.4803961975773059,0.5096153846153846,0.6162790697674418,2,bGLM
0.4758814004474321,0.5192307692307693,0.6206896551724138,2,bGLM
0.4710370470730787,0.5288461538461539,0.625,2,bGLM
0.46740152985348615,0.5288461538461539,0.6179775280898876,2,bGLM
0.46564172484424204,0.5384615384615384,0.6222222222222222,2,bGLM
0.4570826534182084,0.5480769230769231,0.6263736263736264,2,bGLM
0.45591587518513255,0.5480769230769231,0.6195652173913043,2,bGLM
0.4533732268758648,0.5576923076923077,0.6236559139784946,2,bGLM
0.4486478535483548,0.5673076923076923,0.6276595744680851,2,bGLM
0.4457312860607101,0.5673076923076923,0.6210526315789474,2,bGLM
0.4440101603712372,0.5769230769230769,0.625,2,bGLM
0.442535740806003,0.5865384615384616,0.6288659793814433,2,bGLM
0.4420753204032153,0.5865384615384616,0.6224489795918368,2,bGLM
0.4420206715669288,0.5865384615384616,0.6161616161616161,2,bGLM
0.4383859813099721,0.5961538461538461,0.62,2,bGLM
0.4379338424184267,0.5961538461538461,0.6138613861386139,2,bGLM
0.43672883645400407,0.6057692307692307,0.6176470588235294,2,bGLM
0.42568900107480456,0.6057692307692307,0.6116504854368932,2,bGLM
0.42332554377926435,0.6057692307692307,0.6057692307692307,2,bGLM
0.422549816992586,0.6057692307692307,0.6,2,bGLM
0.4208577534218074,0.6057692307692307,0.5943396226415094,2,bGLM
